Date,Time,Temperature,Humidity,SP3S-AQ2-01,TGS832-A00,TGS822,SP-11-00,NA,SK25F,NA,SB-51-00,SP-19-01,SP-31-00,TGS2602-B00,TGS2620-C00
19/12/2020,00:11:35,30.549566389461106,32.90994633910632,1.8043526934228589,1.2743541706088815,1.0643536944910728,0.6885255363955438,4.8929229604761195,0.004312894857317257,-0.00035003204639096595,3.0568236105600497,0.09915282771249813,0.03604705020601253,0.5601575339539144,1.1024946864031737
19/12/2020,00:26:35,30.510134533709724,32.919305205869634,1.802346259728369,1.2707725927056315,1.0625410285365475,0.6875441965511978,4.892872955898063,0.004294143140546313,-0.0003375309018770029,3.0576736883869984,0.0990215656951015,0.036003296200213676,0.5601450328094004,1.1001319700900352
19/12/2020,00:41:35,30.50390376643524,32.90043488212405,1.80178370822524,1.2735353456432175,1.0598532824660456,0.6874254356783156,4.892822951320006,0.004294143140546314,-0.00035003204639096595,3.0604551930413546,0.0987277887990234,0.03595329162215781,0.5599950190752327,1.1001319700900352
19/12/2020,00:56:35,30.456282902265958,32.88853284504463,1.800883625820236,1.2741103982908588,1.0571530352510297,0.6866003601403942,4.892841703036778,0.004275391423775369,-0.00035003204639096595,3.0629304196551193,0.09846526476423013,0.035828280177018175,0.5598637570578362,1.0992256371127735
19/12/2020,01:11:35,30.362198316421246,32.9650314081534,1.7984584037845255,1.2738541248283235,1.0545340454753547,0.6861065649320918,4.892910459331604,0.0042191362734625365,-0.0003562826186479475,3.065093117656035,0.09819023958492293,0.03574077216542042,0.5589761757973445,1.0977567526323828
19/12/2020,01:26:35,30.705068538440017,32.482744589405144,1.7975645719517783,1.2736103525103013,1.0533026827407295,0.6865441049900813,4.892641684724553,0.004262890279261406,-0.00035003204639096595,3.065693172592705,0.09820274072943688,0.03580952846024722,0.560282545399054,1.0963941278803608
19/12/2020,01:41:35,31.093779405406778,31.927061875333788,1.7956268945521132,1.2768919029452157,1.0539527422554549,0.6874629391118573,4.8925354249961845,0.0042816419960323504,-0.000362533190904929,3.0656994231649626,0.09856527392034185,0.035959542194414794,0.5616201678620478,1.0970379368228291
19/12/2020,01:56:35,31.175313445741473,31.780575265125506,1.7968395055699677,1.2835925164046993,1.0528026369601702,0.6878692263085611,4.892597930718755,0.004300393712803294,-0.00035003204639096595,3.067143305356324,0.09860277735388374,0.036003296200213676,0.5623577353883716,1.0998444437662138
19/12/2020,02:11:35,31.17638157727424,31.673965565473914,1.7947830672974219,1.2817735998779185,1.0519900625667635,0.6866941187242489,4.8925791790019835,0.004287892568289332,-0.00035003204639096595,3.06763084999237,0.09835275446360446,0.035884535327331005,0.5616326690065617,1.0980817823897449
19/12/2020,02:26:35,31.036456346481522,31.71923399710078,1.7905451793071867,1.2722539783305358,1.0484772409583398,0.684200140393713,4.89260418129101,0.004287892568289332,-0.000350032046390966,3.0695497756752634,0.09787146039981683,0.035640763009308706,0.5608263451854117,1.0931313291622158
