,,48,48,48,48,49,49,49,49,4B,4B,4B,4B
,,0,1,2,3,0,1,2,3,0,1,2,3
Temperatura,Humedad,SP3S-AQ2-01,TGS832-A00,TGS822,4 ó 1,NA,SK25F,NA,SB-51-00,4 ó 1,SP-31-00,TGS2602-B00,TGS2620-C00
35.01907377737088,35.39940489814603,2.0204974820692816,2.7268746528307646,1.6874669922173051,1.5689561422249352,4.903761452769724,-0.0003750343354188921,-0.0005625515031283383,2.280208759346864,1.0223435983519,0.08419520830154127,1.1907340149549825,1.4264430947657563
35.04577706569009,35.344472419317924,2.0204974820692816,2.7238743781474137,1.6837166488631161,1.5667059362124218,4.903761452769724,-0.00018751716770944605,-0.0005625515031283383,2.283209034030215,1.0204684266748054,0.08419520830154127,1.1903589806195636,1.4260680604303373
35.0591287098497,35.30785076676585,2.0197474133984437,2.721061620631772,1.6801538226766366,1.5644557301999085,4.903761452769724,-0.00018751716770944605,-0.0003750343354188921,2.2863968258812757,1.018218220662292,0.08400769113383184,1.190171463451854,1.425505508927209
35.032425421530476,35.1796749828336,2.0193723790630247,2.7184363802838396,1.676966030825576,1.5620180070196859,4.903761452769724,-0.0003750343354188921,-0.0003750343354188921,2.2895846177323365,1.0161555318174882,0.08400769113383184,1.1897964291164351,1.4249429574240806
35.04577706569009,35.167467765316246,2.0186223103921868,2.715623622768198,1.6735907218068062,1.5601428353425912,4.903761452769724,-0.00018751716770944605,-0.0003750343354188921,2.292772409583397,1.0139053258049748,0.08382017396612239,1.1896089119487259,1.4243804059209522
35.08850232700084,35.088120851453425,2.0180597588890588,2.7128108652525564,1.670215412788036,1.5577051121623684,4.903761452769724,-0.00018751716770944605,-0.0003750343354188921,2.295772684266748,1.0118426369601707,0.08363265679841295,1.189233877613307,1.4236303372501145
35.08850232700084,34.98283360036621,2.017309690218221,2.7099981077369146,1.6664650694338472,1.555454906149855,4.903573935602014,-0.00018751716770944605,-0.0003750343354188921,2.2987729589500994,1.0095924309476576,0.08344513963070349,1.188858843277888,1.4228802685792765
35.10185397116045,34.92027161058976,2.016559621547383,2.7069978330535633,1.6629022432473675,1.5532047001373417,4.903761452769724,-0.00018751716770944605,-0.0005625515031283383,2.30196075080116,1.0073422249351442,0.08325762246299405,1.1882962917747597,1.4223177170761483
35.10185397116045,34.805828946364535,2.015809552876545,2.7038100412025026,1.6591518998931787,1.550766976957119,4.903761452769724,-0.00018751716770944605,-0.0003750343354188921,2.304961025484511,1.005092018922631,0.0830701052952846,1.1877337402716313,1.4215676484053106
35.117875944151976,34.8226138704509,2.0150594842057075,2.7008097665191517,1.65540155653899,1.5485167709446055,4.903761452769724,-0.00018751716770944605,-0.0003750343354188921,2.3081488173355713,1.0028418129101175,0.0830701052952846,1.1875462231039218,1.4208175797344729
35.117875944151976,34.804303044174866,2.0143094155348695,2.6974344575003815,1.6518387303525102,1.5464540820998016,4.903573935602014,-0.00018751716770944605,-0.0003750343354188921,2.3111490920189226,1.0005916068976042,0.08269507095986571,1.1867961544330843,1.4198799938959257
35.10185397116045,34.70511940184634,2.013371829696322,2.69443418281703,1.6482759041660309,1.5445789104227072,4.903761452769724,-0.0003750343354188921,-0.0003750343354188921,2.314149366702274,0.9981538837173815,0.08269507095986571,1.1862336029299558,1.4191299252250877
35.1445792324712,34.70969710841535,2.012621761025484,2.6916214253013884,1.644525560811842,1.543266290248741,4.903761452769724,-0.00018751716770944605,-0.0005625515031283383,2.3171496413856247,0.995903677704868,0.08250755379215627,1.1856710514268274,1.41837985655425
35.157930876630815,34.682230869001295,2.0118716923546467,2.6886211506180375,1.640775217457653,1.5421411872424844,4.903948969937433,-0.00018751716770944605,-0.0003750343354188921,2.320149916068976,0.9936534716923546,0.08232003662444681,1.1852960170914086,1.417629787883412
35.17395284962234,34.639505607690545,2.0103715550129713,2.6846832900961393,1.6364623226003359,1.5400784983976805,4.903761452769724,-0.00018751716770944605,-0.0003750343354188921,2.3227751564169083,0.9912157485121319,0.08213251945673737,1.1839833969174425,1.4161296505417365
35.17395284962234,34.66849774929427,2.009809003509843,2.681307981077369,1.6327119792461469,1.5389533953914238,4.903761452769724,-0.00018751716770944605,-0.0003750343354188921,2.32558791393255,0.9889655424996185,0.08194500228902793,1.1836083625820235,1.4155670990386084
35.18730449378195,34.682230869001295,2.008871417671296,2.678307706394018,1.6289616358919579,1.5378282923851672,4.903761452769724,-0.0003750343354188921,-0.0003750343354188921,2.328588188615901,0.9869028536548146,0.08175748512131849,1.1832333282466045,1.4148170303677705
35.200656137941564,34.69901579308766,2.0083088661681674,2.6751199145429574,1.625211292537769,1.536515672211201,4.903761452769724,-0.00018751716770944605,-0.0003750343354188921,2.331400946131543,0.9846526476423012,0.08156996795360903,1.183045811078895,1.4140669616969328
35.200656137941564,34.67154955367361,2.0071837631619105,2.6717446055241876,1.6210859148481613,1.5350155348695254,4.903573935602014,-0.00018751716770944605,-0.0003750343354188921,2.3342137036471846,0.982402441629788,0.08138245078589959,1.1824832595757668,1.4131293758583856
35.21400778210116,34.644083314259554,2.006433694491073,2.667806745002289,1.6169605371585534,1.5335153975278497,4.903761452769724,-0.00018751716770944605,-0.0003750343354188921,2.337213978330536,0.9799647184495651,0.08138245078589959,1.1819207080726384,1.4121917900198382
35.21400778210116,34.64560921644922,2.0054961086525256,2.6642439188158096,1.6126476423012361,1.531827743018465,4.903761452769724,-0.00018751716770944605,-0.0003750343354188921,2.3404017701815962,0.9777145124370517,0.08119493361819013,1.1815456737372194,1.411254204181291
