Date,Time,In_Temperature,In_Humidity,Out_Temperature,Out_Humidity,SP3S-AQ2-01,TGS832-A00,TGS822,SP-11-00,NA,SK25F,NA,SB-51-00,SP-19-01,SP-31-00,TGS2602-B00,TGS2620-C00
27/05/2021,11:24:34,30.177767605096516,27.3248828125,65.18043793392843,40.52420276931082,2.7542521593163434,5.4531867541584,2.7837673615138105,2.963071277277583,4.846381199450633,0.0038253502212726997,-0.0003750343354188921,3.2809128765450937,0.2178574454448344,0.11318536242942163,1.9691927849839768,2.555371451243705
