,Date,Time,In_Temperature,In_Humidity,Out_Temperature,Out_Humidity,SB-51-00,SP-11-00,SP-19-01,TGS2602-B00,TGS2620-C00,SP-31-00,SP3S-AQ2-01
1350,22/06/2021,14:16:19,38.2037079423209,35.98036672515958,25.85837239583333,39.7181802939112,0.018320427285212215,0.05008583549519319,0.0655309995421944,0.32823630093087136,0.3176978361056009,0.015320152601861745,0.19091747901724454
1351,22/06/2021,14:36:19,38.53607487093412,35.57305256733044,26.577187500000004,38.33160868411556,0.019539288875322747,0.05549883106973885,0.0658872821608424,0.3346056340607356,0.31407250419655064,0.015620180070196853,0.1924426186479482
1352,22/06/2021,14:56:19,38.80114951298288,35.30439205513594,26.58817708333333,37.66957579979596,0.02125194567373745,0.059992992522508226,0.06661234854265222,0.3376246604608575,0.31209107279108816,0.016026467266900705,0.19145502823134497
1353,22/06/2021,15:16:19,38.88303959716182,35.14844485135169,26.074570312500004,36.139479673445685,0.02398969632229564,0.05635515946894576,0.06747492751411571,0.3357494887837633,0.31302865862963536,0.0161264764230123,0.19456781321532168
1354,22/06/2021,15:36:19,38.83141323974465,32.34017446148369,25.999166666666664,36.92396116118886,0.006913132916221532,0.015538922630856655,0.062249449107279115,0.32227325499771087,0.40558713261101764,0.012138611323058199,0.2516355379215638
1355,22/06/2021,15:56:19,38.91775387197679,32.7168688487068,25.81005208333333,35.73988052768441,0.012301126201740509,0.012301126201739176,0.06356206928124522,0.3136224629940485,0.3868854204181291,0.013101199450633302,0.2458725103006265
1356,22/06/2021,16:16:19,38.98344396124208,32.92662953638005,26.215377604166665,34.60456011559192,0.012119859606288585,0.01796414466656504,0.0640433633450328,0.3206793590721808,0.37397798870746146,0.013407477491225395,0.24354729742102976
1357,22/06/2021,16:36:19,39.19297576358688,19.98687724116884,26.167096354166667,33.47356863512542,0.06615918205401927,0.24639130779795493,0.05780529223256524,0.04755122844498705,0.19868068976041497,0.011994848161147598,0.05963358461773205
1358,22/06/2021,16:56:19,39.11339996439562,23.579664810152337,26.5802734375,34.27334722461209,0.14049411262017397,0.04820753853196935,0.036509592553029144,0.7601945978940945,0.15467978635739343,0.0004875446360445984,0.2572079230886619
1359,22/06/2021,17:16:19,39.23018234531167,24.84718089570459,26.6320703125,33.51982543357374,0.161086622920799,0.023355263238211466,0.038069110331146044,0.7531502029604762,0.10159680146497752,0.002887764382725401,0.2572298000915625
1360,22/06/2021,17:36:19,39.29587243457694,25.908598458838785,26.860234375,32.881101707025046,0.17474412330230482,0.007538190141919809,0.04260702578971455,0.7444587822371435,0.0700157851365788,0.005222353120707998,0.24667883412177627
1361,22/06/2021,17:56:19,39.32453396403957,26.50542966862491,26.8588671875,34.886473404690754,0.10800676331451342,0.06469029757363032,0.04822316496261249,0.2298460430337248,0.05181099343812012,0.008485151838852352,0.04587294979398582
1362,22/06/2021,18:16:19,39.404643828997216,27.04417486839093,27.210130208333336,33.22822758573643,0.1181826949488789,0.05074214558217638,0.05272982755989625,0.24038763314512412,0.03023401800701908,0.010250938501449647,0.027336877765909318
1363,22/06/2021,18:36:19,39.47086798402889,27.39533582564024,27.449283854166666,33.2139175865632,0.12462078437357071,0.039353602929956155,0.056342658324431555,0.24603815046543576,0.017295333435067173,0.011613563253471647,0.012260497482069033
1364,22/06/2021,18:56:19,39.5290811525648,27.744563973449303,27.41708333333333,33.56774597219441,0.13121513810468377,0.029955867541584302,0.059524199603235184,0.24724451091103306,0.005672394323210872,0.012851176560354005,0.00026252403479354314
1365,22/06/2021,19:16:19,39.5798174003713,28.08575570305943,27.498984375,33.79294419729645,0.13757822066229197,0.021780119029452205,0.0626369845872119,0.2508573416755683,0.005903665496719501,0.013976279566610704,0.012638657103617001
1366,22/06/2021,19:36:19,39.63607232776379,28.35716283919534,27.54828125000001,33.76867317964185,0.14282870135815662,0.015179514726079812,0.06546224324736769,0.2536575980466962,0.016454631466503944,0.0150263757057836,0.024264721501603193
1367,22/06/2021,19:56:19,39.70140637318482,28.598865746039017,27.588046874999996,33.68450848646276,0.14821669464367426,0.009579001983823998,0.06828750190752331,0.25619533038303055,0.02705560201434465,0.016076471844956502,0.03505320921715338
1368,22/06/2021,20:16:19,39.742707459118535,28.840568652882688,27.686393229166665,33.64413775753412,0.1526796032351596,0.004753560201434581,0.07088773996642758,0.25878306729742084,0.036281446665649586,0.0170015565389897,0.04510412940637987
1369,22/06/2021,20:36:19,39.80074260573231,29.03140815340404,27.7346875,33.64601681010446,0.15730502670532553,0.0007781962459942893,0.07330046085762248,0.2598831680146496,0.04518226155959204,0.0178516343659392,0.05465500381504729
1370,22/06/2021,20:56:19,39.83349863940388,29.254596780346382,27.7528515625,33.68299639181125,0.1614304043949324,0.002822133374027258,0.07566317717076149,0.2626959255302914,0.053182994048528,0.0187017121928887,0.063318296963224
1371,22/06/2021,21:16:19,39.86233819078863,29.430787619846903,27.791940104166667,33.63764949708688,0.001556392491990355,0.17939142377536998,0.06501845261712197,0.27071853502212745,0.4906449198840226,0.013732507248588398,0.27476265527239385
1372,22/06/2021,21:36:19,39.87657994455888,29.63057907988098,27.4537109375,34.40167837633461,0.002268957729284704,0.1824167007477493,0.06724365634060736,0.2690433816572562,0.48336925377689655,0.0145325804974821,0.26692443766213914
1373,22/06/2021,21:56:19,39.875333791104005,29.80544747081712,27.6912109375,33.935605983279665,0.004981706088813986,0.1853044651304745,0.06951886464214865,0.26716820998016183,0.4773061986876239,0.015282649168319902,0.25942375095376113
1374,22/06/2021,22:16:19,39.885837084509554,29.96261539635309,27.686380208333336,33.99935990989988,0.009082081489393268,0.18802971463451845,0.07153154890889665,0.266105612696475,0.4716431802227987,0.015907706394018,0.25306066839615426
1375,22/06/2021,22:36:19,39.87871620762443,30.13605961191221,27.6373828125,34.19569746752528,0.012357381352051444,0.1904799389592553,0.07361924004272855,0.2637929009613918,0.4661551777811688,0.016595269342286,0.24647256523729566
1376,22/06/2021,22:56:19,39.8658986292312,30.28651356781364,27.65585937500001,34.17562688970612,0.01492011597741394,0.19276764840531047,0.07555691744239276,0.26303033114603996,0.4613547382878078,0.0172328277124981,0.240246995269342
1377,22/06/2021,23:16:19,39.85361511660435,30.41550316624705,27.608619791666676,34.33793445839617,0.01760786204791609,0.19479283381657253,0.07733207996337546,0.26110515489088976,0.45711685029757376,0.0178203815046543,0.23502151686250605
1378,22/06/2021,23:36:19,39.81783271025661,30.57969024185549,27.53388020833334,34.75562541598603,0.020445621852585916,0.19693052952846024,0.07914474591790024,0.2614176835037387,0.45286646116282636,0.0183954341522966,0.2297960384556692
1379,22/06/2021,23:56:19,39.78650085196206,30.73126319269601,27.406119791666665,34.896493635067785,0.022670825576070808,0.19908072638486196,0.08090740729436904,0.2605801068213031,0.44940364413245826,0.018945484510911,0.2247205737829996
1380,23/06/2021,00:16:19,39.753210752524105,30.863101141883465,27.4386328125,35.18505128738338,0.024889778727300804,0.20316235006867078,0.08268882038760872,0.2551671112467574,0.4478034976346712,0.0194517808637266,0.22040767892568303
1381,23/06/2021,00:36:19,39.70923933775845,31.010096386154977,27.330377604166674,35.685013083619,0.0270649778727301,0.2050875263238212,0.0843014680299099,0.25507960323515944,0.4445657012055544,0.019964327788799002,0.21619479322447765
