@relation 'Garbage Smell'
@attribute In_Temperature numeric
@attribute In_Humidity numeric
@attribute SB-51-00 numeric
@attribute SP-11-00 numeric
@attribute SP-19-01 numeric
@attribute TGS2602-B00 numeric
@attribute TGS2620-C00 numeric
@attribute SP-31-00 numeric
@attribute SP3S-AQ2-01 numeric
@attribute Average {'1','2','3','4','5','6','7','8','9','10'}
@data
25.95775794,56.20655629,2.370954567,2.588299466,3.664923034,3.674861444,1.475935126,3.311378166,2.156928723,7
25.94947992,56.2126599,2.42439071,2.809819747,3.829388091,3.720471869,1.581025997,3.787665521,2.187306504,7
25.93007553,56.1991811,2.441236002,2.868387609,3.881124078,3.739542365,1.614085274,3.94624879,2.194057122,7
25.92099641,56.21342285,2.454330951,2.916016969,3.922727886,3.758500351,1.640431436,4.073916728,2.196682362,7
25.92188652,56.2225274,2.465256951,2.956539429,3.957087282,3.774820595,1.661708384,4.183633023,2.202307877,7
25.92829531,56.20604766,2.474839078,2.993267792,3.987446312,3.786934204,1.680166324,4.281491982,2.202307877,7
25.93265685,56.17695379,2.482045988,3.022339203,4.010873456,3.796703849,1.694017592,4.356142567,2.208970987,7
25.92357773,56.17410544,2.487840269,3.047297738,4.029237638,3.805873438,1.704181022,4.418404517,2.209864819,7
25.91814806,56.15955851,2.493197009,3.070749886,4.047358047,3.815293051,1.714125683,4.476422329,2.209996081,7
25.90266016,56.16968032,2.497403644,3.089407844,4.061453087,3.821099832,1.721688875,4.523326623,2.209996081,7
25.88414588,56.18051423,2.501660284,3.108872126,4.074685549,3.827175388,1.728470746,4.570437186,2.209996081,7
25.8567305,56.19399303,2.506023183,3.128542677,4.088368051,3.832700894,1.735733911,4.619347914,2.209996081,7
25.82691183,56.22491798,2.510229818,3.146975614,4.102644358,3.841164169,1.743315855,4.665977183,2.209996081,7
25.78943821,56.23310699,2.512561282,3.159189232,4.110607587,3.845677082,1.746778672,4.693623464,2.209996081,7
25.747069,56.25513085,2.515580308,3.172665466,4.120852275,3.85056503,1.751929144,4.72918922,2.209996081,7
25.69303934,56.28544544,2.517968027,3.184535303,4.12899052,3.853240275,1.755629483,4.757773087,2.210246104,7
25.65058111,56.30487526,2.519561923,3.193604883,4.1347723,3.855790508,1.757642167,4.779568833,2.209996081,7
25.59797564,56.32064291,2.521699618,3.204062091,4.141379155,3.858196978,1.76041117,4.805521209,2.209996081,7
25.55017675,56.34683757,2.523074744,3.212287844,4.147479713,3.861528533,1.762748884,4.825441782,2.209996081,7
25.50905369,56.3562473,2.525356203,3.223213844,4.154580363,3.864716325,1.765855419,4.852713029,2.209996081,7
25.46009766,56.35863788,2.527300131,3.231945893,4.161049705,3.868235398,1.76848691,4.877965341,2.21074615,7
25.40740317,56.35741716,2.528350227,3.238909031,4.165375101,3.871723217,1.769605762,4.894091817,2.209996081,7
25.15897358,51.81419598,2.45214325,2.933206043,4.046964261,3.84991497,1.569374931,4.559017391,2.141739832,9
25.15665929,51.98494443,2.454062176,2.945882204,4.051952217,3.85122759,1.572906504,4.577481581,2.142777427,9
25.16386918,52.14485898,2.455349794,2.954770517,4.055883827,3.852077668,1.575769266,4.589326415,2.14750911,9
25.14553292,52.31860838,2.456937439,2.965033957,4.060840531,3.853134015,1.579213331,4.603758987,2.148415443,9
25.13707688,52.47180896,2.459512675,2.978210163,4.068159951,3.855828012,1.584345051,4.62814872,2.149428036,9
25.16814171,52.5438824,2.4625192,2.991261358,4.07655447,3.859790874,1.590326849,4.65370731,2.149428036,9
25.16876478,52.64301518,2.46503193,3.001906083,4.083836386,3.862009828,1.595496072,4.676965689,2.156928723,9
25.17775489,52.70562804,2.467663421,3.013575901,4.091324572,3.864322539,1.600871564,4.697767593,2.156928723,9
25.15114061,52.86416927,2.470169901,3.024470649,4.097931427,3.866010194,1.60562825,4.72045092,2.156928723,9
25.15114061,52.9261209,2.473457702,3.037403083,4.106982255,3.868754195,1.612335114,4.749691097,2.159728979,9
25.15514611,52.97128761,2.475782915,3.045528826,4.113414094,3.871054406,1.616929284,4.771668109,2.163848106,9
25.15114061,53.07754126,2.478101877,3.054904685,4.11937089,3.872479536,1.621304685,4.791838706,2.164616927,9
25.16938786,53.10236261,2.480114561,3.062217854,4.125571457,3.875073524,1.625786345,4.811409248,2.164616927,9
25.17526258,53.1507337,2.482364767,3.070099826,4.131703269,3.877304978,1.630368015,4.834067572,2.164616927,9
25.16751863,53.23796445,2.484271192,3.078350581,4.137228775,3.879286409,1.634405884,4.850962869,2.168867316,9
25.16342412,53.30220493,2.485883839,3.084907432,4.14165418,3.880786547,1.637737439,4.867370621,2.170867499,9
25.16395819,53.34955876,2.487183958,3.090282924,4.145110746,3.882386693,1.640306425,4.878959182,2.170242442,9
25.17027797,53.36944635,2.489221645,3.097727355,4.150436234,3.88388683,1.644369297,4.899329797,2.172117613,9
25.154256,53.42875308,2.490734284,3.102815321,4.154705375,3.885536982,1.64746958,4.913318578,2.172117613,9
25.16066478,53.47910786,2.492134412,3.10684694,4.158987017,3.887962204,1.650657372,4.926157253,2.172117613,9
25.14419776,53.53795682,2.493653301,3.114316374,4.162687355,3.88858101,1.653382622,4.942314982,2.172117613,9
25.1477582,53.55692887,2.494728399,3.116985369,4.166243931,3.89043118,1.656026614,4.949315623,2.173117705,9
25.15354391,53.57727423,2.496003516,3.121035739,4.169137946,3.891406269,1.658208063,4.964473261,2.176493014,9
25.16297907,53.5705094,2.496916099,3.12366098,4.171519414,3.892125085,1.660058233,4.971923943,2.176368002,9
25.16751863,53.57045853,2.497453649,3.124661071,4.174250914,3.894056512,1.661833395,4.978093258,2.1796183,9
25.17321533,53.58576842,2.498503745,3.128161392,4.176663635,3.89491284,1.663833579,4.989006757,2.178368186,9
25.16493731,53.58546324,2.49932257,3.129286495,4.179245121,3.896031692,1.665558736,4.997101248,2.1796183,9
25.15763841,53.59894204,2.500547682,3.132436783,4.182426663,3.897381816,1.667908952,5.009589892,2.1796183,9
25.16636149,53.57610437,2.501110233,3.133705649,4.183745533,3.897875611,1.668809034,5.014259069,2.1796183,9
25.17009995,53.54512856,2.502522863,3.136368393,4.187539631,3.900175822,1.671546785,5.02781656,2.1796183,9
25.16013072,53.53938099,2.503560458,3.138156057,4.190446147,3.901800971,1.673421956,5.034348408,2.1796183,9
25.17090105,53.48938226,2.504873078,3.140562527,4.193983971,3.903801154,1.676047197,5.048262182,2.1796183,9
25.16885379,53.44965794,2.505523137,3.141450108,4.196059161,3.904807496,1.677297311,5.054700272,2.1796183,9
25.13778897,53.48546578,2.506216951,3.144475385,4.197428036,3.90463248,1.678122387,5.062519738,2.1796183,9
25.14410875,53.44462247,2.50696702,3.143725317,4.200028274,3.906520153,1.679803791,5.067207667,2.182293545,9
25.13547468,53.43867145,2.50773584,3.144350374,4.20172843,3.907095205,1.680841386,5.073220717,2.185125054,9
25.15363292,53.34223443,2.508679676,3.144975431,4.204547438,3.908795361,1.682666553,5.083852941,2.18628141,9
25.15683731,53.28725109,2.508879695,3.14397534,4.205022481,3.909382915,1.682579045,5.08647193,2.186150148,9
25.12862084,53.295847,2.510011048,3.1457255,4.20773523,3.910401758,1.684360458,5.095635269,2.185768863,9
25.15300984,53.18638895,2.510086055,3.143600305,4.208297781,3.911495608,1.684322954,5.098198004,2.18628141,9
25.14428677,53.15266651,2.510348579,3.14321902,4.20948539,3.912270679,1.684923009,5.101260784,2.186918968,9
25.15256479,53.05297424,2.510761117,3.140950063,4.210310465,3.912895736,1.685066772,5.103492239,2.186537684,9
25.14882633,53.00292465,2.510286074,3.137774772,4.209291622,3.912539454,1.683866663,5.100279445,2.186537684,9
25.13983622,52.9589278,2.510304825,3.136624667,4.209572898,3.912551955,1.683666644,5.099598132,2.18628141,9
25.15229775,52.87042547,2.509692269,3.131161666,4.208322783,3.912908237,1.682179008,5.096129065,2.18628141,9
25.12781974,52.87403677,2.508485909,3.12803638,4.205610035,3.911926898,1.679803791,5.089622219,2.18409371,9
25.1331604,52.81345846,2.505248112,3.114572648,4.198115599,3.908695352,1.673846995,5.065807539,2.1796183,9
25.1323593,52.75700008,2.464413124,2.997024386,4.096293777,3.862291103,1.598677613,4.732858306,2.14892174,9
25.14704611,52.69616744,2.475339124,3.024089364,4.122808704,3.875323546,1.618404419,4.821222646,2.156928723,9
25.15327687,52.66397091,2.439879628,2.92639917,4.032581694,3.837582591,1.551717064,4.539815633,2.126738459,9
25.15950764,53.82940414,2.455149776,2.967709202,4.071166476,3.855134198,1.580013405,4.660389171,2.141739832,9
25.18371862,53.93418275,2.377848949,2.745763882,3.859509599,3.798891549,1.439463037,4.092193401,2.058669727,9
25.16938786,54.15070827,2.397819527,2.808569632,3.915033432,3.812930334,1.478810389,4.245251164,2.088859991,9
25.24219883,56.0047303,2.407189135,2.840560061,3.941154573,3.817593261,1.496987053,4.320364291,2.096360678,10
25.27023728,56.07777015,2.356278224,2.758815077,3.806679762,3.756712687,1.405603687,3.942110911,2.030210871,10
25.27219552,56.13061723,2.368779368,2.791924358,3.839770291,3.766469831,1.430474714,4.029831442,2.050106443,10
25.25056586,56.23971923,2.37862402,2.819170603,3.866097702,3.776739521,1.449445201,4.104900815,2.06154499,10
25.31047023,56.27272958,2.382180595,2.828665222,3.876173624,3.775870691,1.45675212,4.132315825,2.066170414,10
25.38506142,56.28508939,2.386262219,2.841053856,3.886755843,3.778602191,1.464277809,4.161799774,2.073171054,10
25.45270975,56.28798861,2.390393847,2.854011293,3.897294308,3.781614967,1.47248481,4.192202558,2.0736711,10
25.51101193,56.30228122,2.39414419,2.864756026,3.907895278,3.784671497,1.480260522,4.21822994,2.080840507,10
25.54421302,56.34816002,2.397063208,2.87430065,3.915808503,3.788271827,1.486329828,4.242600922,2.081359304,10
25.55631851,56.40217695,2.400776048,2.885676692,3.92604694,3.79190966,1.493974277,4.272116124,2.088859991,10
25.55827675,56.4566008,2.403688814,2.8956026,3.933922661,3.79486618,1.500149843,4.295974558,2.088859991,10
25.55863279,56.51489026,2.406564078,2.905459753,3.941617116,3.797066382,1.506075385,4.319689229,2.095610609,10
25.56343938,56.57033138,2.408132971,2.909885158,3.946430056,3.799760378,1.509688216,4.33170908,2.096360678,10
25.55533939,56.62546731,2.408695523,2.91264166,3.948423989,3.801223012,1.51115085,4.337822139,2.096360678,10
25.55338114,56.68070497,2.409858129,2.916398254,3.95160553,3.802804407,1.513919854,4.348135584,2.096360678,10
25.54563719,56.70578063,2.41205208,2.922586321,3.957874854,3.804417055,1.5187953,4.366318498,2.101486147,10
25.52525368,56.76066224,2.413608472,2.927124236,3.962794055,3.807198559,1.522483137,4.379363443,2.104048881,10
25.51599654,56.79611404,2.414721074,2.929411946,3.965994348,3.807898624,1.525070874,4.386445341,2.104048881,10
25.49231963,56.8293787,2.415902432,2.933324804,3.969332153,3.808717448,1.527902384,4.39822767,2.104048881,10
25.47166908,56.87434195,2.416564993,2.934831192,3.97159486,3.809642533,1.529740052,4.404609504,2.106174076,10
25.4344625,56.92317082,2.416721257,2.935206226,3.972751216,3.810780137,1.530602631,4.408003565,2.107299179,10
25.38915592,56.9496198,2.415914934,2.93294977,3.970994805,3.809261248,1.529771305,4.403084364,2.107049156,10
25.34927901,56.99254851,2.415239872,2.930680812,3.969575926,3.808129895,1.528902475,4.399134003,2.105048973,10
25.30548562,56.99783831,2.412720891,2.923217629,3.963237845,3.805617165,1.524520824,4.380169767,2.104048881,10
25.23000432,57.04910862,2.411452025,2.919167258,3.960750118,3.804998358,1.522783165,4.373125372,2.104048881,10
25.19377686,57.05750108,2.41172705,2.918785973,3.961556441,3.804948353,1.523877015,4.376069391,2.104048881,10
25.17926808,56.95119656,2.415821175,2.925874122,3.972313676,3.809361257,1.531833994,4.406978471,2.110924511,10
25.19600214,56.7607131,2.417133795,2.922711332,3.974901413,3.810686379,1.533621657,4.415648015,2.111549568,10
25.17223621,56.67297373,2.420715373,2.929924493,3.98447729,3.813911674,1.540722307,4.444031863,2.115424923,10
25.16458127,56.58116528,2.422665552,2.930543299,3.989183971,3.814893014,1.544010108,4.458658202,2.118675221,10
25.1940439,56.36835279,2.422665552,2.924230221,3.989452745,3.815974363,1.543878846,4.458820717,2.119050255,10
25.17285929,56.22527403,2.421915483,2.919417281,3.987565072,3.815680586,1.542272449,4.454326556,2.119050255,10
25.17775489,56.01464866,2.424328204,2.920817409,3.993421859,3.819262164,1.546085298,4.473140778,2.119050255,10
25.17090105,55.87034918,2.423459374,2.914141798,3.991015388,3.817918291,1.544022609,4.466558926,2.119050255,10
25.17205819,55.67498283,2.425134528,2.914391821,3.994753231,3.819362173,1.546410328,4.477172397,2.119181517,10
25.19110653,55.41964853,2.42395942,2.904959707,3.991440427,3.819755959,1.54315378,4.468171573,2.119050255,10
25.17561863,55.28287683,2.423015584,2.898996661,3.988827688,3.818655858,1.540803565,4.462583562,2.119050255,10
25.17508456,55.12911676,2.421177915,2.888951991,3.984127258,3.817974546,1.536934461,4.449451109,2.119050255,10
25.18300654,54.90424964,2.418708939,2.876557107,3.976757833,3.815343055,1.531046421,4.430155593,2.117425106,10
25.17188017,54.73940134,2.41664,2.866887471,3.971113566,3.813505387,1.526352242,4.414997955,2.113299728,10
25.16938786,54.53086137,2.414689821,2.856661535,3.965644316,3.811711473,1.522033096,4.401327954,2.111549568,10
25.16102083,54.35400931,2.412633383,2.845698031,3.959606263,3.809705039,1.516982634,4.385101468,2.111549568,10
25.16796368,54.12268254,2.409345582,2.831440476,3.950649193,3.805923443,1.510038248,4.360999261,2.106674122,10
25.15194171,53.97629765,2.406926611,2.819170603,3.943879823,3.803254448,1.504681508,4.341484975,2.104048881,10
25.16849775,53.73723964,2.406114036,2.810694827,3.941185826,3.803560726,1.502206281,4.3335655,2.104048881,10
25.12043183,53.6593169,2.404232614,2.80318789,3.936560403,3.801935578,1.498237168,4.319876747,2.104048881,10
25.1640472,53.34218357,2.402088668,2.788380284,3.929578514,3.800491695,1.492836673,4.302393896,2.102767514,10
25.14784721,53.22809695,2.399750954,2.778741901,3.923721727,3.798585271,1.487967477,4.285873633,2.101242374,10
25.17455049,52.95857176,2.39905089,2.771359976,3.921033981,3.79737891,1.485761025,4.279748073,2.097779557,10
25.15434501,52.82149488,2.396444401,2.759815169,3.913970835,3.794166116,1.479972996,4.260346296,2.096360678,10
25.15372193,52.48432136,2.354084273,2.648598736,3.801460534,3.761069336,1.398178007,3.956437223,2.043480836,10
25.17579665,53.81287353,2.364960269,2.669381889,3.829575608,3.764257128,1.419048668,4.032269165,2.066045402,10
25.1039648,40.98298619,0.256342219,0.063280794,0.006981889,2.329550777,1.124284181,0.186267053,0.841489541,1
25.10752524,41.01731899,0.262574039,0.071987841,0.006969388,2.255068958,1.135772733,0.187817195,0.846890035,1
25.11277689,45.79268076,0.258929956,0.076419496,0.006381834,2.268845219,1.136110264,0.188023464,0.841845823,3
25.12897688,45.9474581,0.146407154,0.007594445,0.030065253,3.629282271,0.866885616,0.127649187,0.528392126,3
25.12301315,46.07924519,0.144850761,0.001431381,0.030727813,3.630544886,0.862954006,0.128436759,0.521572751,3
25.13057908,46.22125582,0.143006843,0.009457116,0.031296615,3.631363711,0.859747462,0.129311839,0.516616048,3
25.13244831,46.34327713,0.140106577,0.016232736,0.031984178,3.632801343,0.856609675,0.130061908,0.510884273,3
25.12595051,46.48518603,0.136162466,0.022027017,0.033053026,3.633688924,0.853128106,0.130468195,0.504683705,3
25.12719666,46.60502022,0.131849571,0.027408759,0.034053118,3.634007703,0.85065913,0.130911985,0.499539484,3
25.13654281,46.6561888,0.127392913,0.033009272,0.034878193,3.632932605,0.850209089,0.131624551,0.496964248,3
25.10645711,46.79738562,0.12222369,0.037453429,0.03659085,3.632713835,0.848190154,0.131562045,0.490732428,3
25.13609776,46.78746726,0.115254302,0.042178862,0.037759707,3.632395056,0.848102646,0.132368369,0.488801001,3
25.1453549,46.79697871,0.106678517,0.046172977,0.039172336,3.633907694,0.846908787,0.132693398,0.484644371,3
25.11927469,46.86376237,0.098702787,0.050335858,0.040616219,3.632426309,0.846752523,0.133180943,0.48179411,3
25.14348567,46.8720531,0.090720806,0.05352365,0.041953841,3.634032706,0.844546071,0.133831003,0.477387456,3
25.11651535,46.92118715,0.082926342,0.057248991,0.043378971,3.633138874,0.84366474,0.134318547,0.47371212,3
25.12986699,46.94819562,0.074294302,0.060080501,0.044935364,3.633732678,0.842402124,0.134993609,0.469680501,3
25.13298238,46.91248951,0.065449742,0.063562069,0.046473005,3.63277009,0.843333459,0.135418648,0.468167862,3
25.13049007,46.89580631,0.05701772,0.066768613,0.04827942,3.632451311,0.844289797,0.135724926,0.465542622,3
25.14499886,46.90297805,0.048541944,0.068831302,0.049992077,3.634213972,0.841989586,0.136231222,0.460904697,3
25.11731645,46.94417741,0.040666223,0.071806574,0.051729736,3.63320138,0.842008338,0.136381236,0.457866919,3
25.12835381,46.89244933,0.034246885,0.074913108,0.052767331,3.632313798,0.843458471,0.137337574,0.457316869,3
25.10200656,46.94046438,0.029196423,0.077375834,0.054186211,3.632095028,0.843871009,0.137575095,0.454104074,3
25.12158897,46.88426032,0.024295974,0.080188591,0.054673756,3.631319957,0.845502408,0.138662695,0.454185332,3
25.11865161,46.89270364,0.02053938,0.082801331,0.055180052,3.630419875,0.845583665,0.139412764,0.452422671,3
25.09880217,46.90114697,0.01813291,0.085332812,0.055167551,3.630657397,0.846314982,0.140319097,0.451166306,3
25.11713842,46.81600163,0.016651524,0.088226827,0.054167459,3.630932422,0.848215156,0.141825485,0.452366415,3
25.13022304,46.69092851,0.017507853,0.092045927,0.052842338,3.627819637,0.852853081,0.143575645,0.456123009,3
25.10360876,46.72088706,0.018864227,0.094777427,0.051929754,3.627575864,0.854840763,0.144581987,0.456185515,3
25.12141095,46.62149996,0.021283199,0.097815205,0.050017079,3.626350752,0.85852235,0.146488411,0.459392059,3
25.11838458,46.54937565,0.024764767,0.10125302,0.048148158,3.624131799,0.862954006,0.14811356,0.462717363,3
25.10619008,46.47038478,0.028496359,0.104372056,0.046360494,3.622662915,0.868467011,0.149626199,0.466780235,3
25.12052084,46.3759823,0.03200293,0.107378581,0.04456033,3.621100272,0.872492379,0.15127635,0.470130542,3
25.09675491,46.33712266,0.035053209,0.110147584,0.043241459,3.618918822,0.877080299,0.152451457,0.472999554,3
25.10619008,46.31687902,0.036303324,0.112191521,0.041678816,3.618281264,0.878880464,0.153964096,0.474305924,3
25.10432085,46.1976552,0.039516118,0.115391814,0.040184929,3.615768533,0.884505979,0.155357973,0.478868842,3
25.11749447,46.11362885,0.041603809,0.117904544,0.038684792,3.613812104,0.888568851,0.15685186,0.482194146,3
25.0982681,46.03245085,0.04424155,0.121098587,0.037340919,3.610693069,0.893675568,0.158145729,0.486213264,3
25.09595382,46.05930673,0.045929205,0.122492465,0.035928289,3.609749232,0.89413186,0.159533356,0.48627577,3
25.10805931,45.98326594,0.047210572,0.124498898,0.034446904,3.608530371,0.896363315,0.160920983,0.488213447,3
25.07681646,45.94562702,0.050448369,0.126792858,0.033559322,3.607461523,0.900626205,0.161677302,0.490294888,3
25.08714173,45.76546883,0.054592498,0.130186919,0.031540388,3.603592419,0.909358254,0.163664984,0.498870673,3
25.09061316,45.75936522,0.057055224,0.131393279,0.030152761,3.603692428,0.909689535,0.164846342,0.498345625,3
25.0795758,45.67467765,0.059861731,0.133812251,0.028733881,3.601767252,0.914127441,0.166108958,0.501920952,3
25.0909692,45.66145317,0.060961831,0.13511237,0.027346254,3.60076716,0.914152443,0.16734032,0.501827194,3
25.10360876,45.51364411,0.063868347,0.137537592,0.025808613,3.59879823,0.919859216,0.168827957,0.506777647,3
25.08456041,45.44406297,0.067131146,0.139644035,0.024777268,3.596129235,0.923865832,0.169796795,0.509421639,3
25.0852725,45.41654587,0.068993817,0.141037912,0.023527154,3.595172898,0.926434818,0.171078163,0.511265558,3
25.08740876,45.33099362,0.071206519,0.142525549,0.022470807,3.593916533,0.928903794,0.172153261,0.512721941,3
25.10138348,45.19284861,0.07328796,0.144588237,0.021339454,3.591753835,0.934123022,0.173303366,0.517347365,3
25.08491646,45.12881158,0.075031869,0.146307145,0.020564383,3.588541041,0.938904709,0.174234702,0.521160214,3
25.08909997,44.96437018,0.077413337,0.148626107,0.019776811,3.582809266,0.946374143,0.175441062,0.527554549,3
25.06684723,39.84837619,0.150007484,0.197293063,0.011269782,3.386041251,1.158474812,0.189242326,0.732548317,3
25.10823733,45.37570255,0.096202558,0.166215217,0.014545082,3.512159048,1.020849712,0.179153902,0.587378776,3
25.09942524,45.79990336,0.144700748,0.165896438,0.008875813,3.37379013,1.090824868,0.189761123,0.656897641,3
25.11945271,46.23987182,0.143106852,0.162783653,0.009100833,3.392054302,1.08134275,0.18929233,0.644133972,3
25.14037029,50.37369345,0.14155671,0.161164755,0.009813398,3.396104673,1.078473737,0.188654772,0.635895718,3
25.13431754,50.2033519,0.084413978,0.126530334,0.026702445,3.20951884,1.003804401,0.184004346,0.518159939,3
25.13467358,50.16728974,0.078132153,0.125461486,0.028233835,3.217694589,0.999135224,0.183235526,0.510259216,3
25.11971974,50.16413621,0.071919084,0.124373887,0.02981523,3.226045353,0.995297372,0.182460455,0.502402246,3
25.12799776,50.17146054,0.065849779,0.123598816,0.031302866,3.228939368,0.992965909,0.182141676,0.498001843,3
25.14063732,50.14658834,0.060168009,0.122261193,0.032759249,3.23082079,0.989096805,0.181847899,0.491907535,3
25.14134941,50.17878487,0.053892434,0.121217348,0.034234384,3.233233511,0.984615144,0.181416609,0.485225674,3
25.13422853,50.21962819,0.04773562,0.120361019,0.035672016,3.233095999,0.980577275,0.18121034,0.479656414,3
25.13431754,50.25528344,0.042360128,0.119142158,0.03724091,3.233464783,0.977608253,0.180910313,0.474549696,3
25.13102413,50.30762188,0.037059643,0.118454595,0.038728546,3.232752217,0.975526812,0.180741547,0.47054308,3
25.14161644,50.30273899,0.031840415,0.117935797,0.039728637,3.23026449,0.97408293,0.18121034,0.470124291,3
25.12559447,50.3228809,0.023802179,0.117579515,0.041672565,3.229626931,0.974057928,0.180847807,0.466386449,3
25.1331604,50.30650289,0.013119951,0.116929455,0.043966525,3.228401819,0.97233902,0.180716545,0.463586193,3
25.12203403,50.32750947,0.00295027,0.116441911,0.046354244,3.226845427,0.970576359,0.180416518,0.46016713,3
25.15042852,50.26932174,0.007225662,0.115766849,0.048460687,3.226151613,0.968494918,0.180485274,0.457598144,3
25.13609776,50.26708375,0.01769537,0.115848106,0.050392114,3.225157772,0.966682252,0.180379014,0.45481664,3
25.12328018,50.25284199,0.030209016,0.115104288,0.053129864,3.225170273,0.963581969,0.179985228,0.449334888,3
25.12942194,50.18631266,0.045104129,0.114660497,0.055980125,3.225820333,0.959956637,0.179741456,0.444703214,3
25.12942194,50.11841001,0.056986467,0.114435477,0.058592864,3.226082857,0.957212635,0.179416426,0.439877772,3
25.11624832,50.05584802,0.066937378,0.114522985,0.060536792,3.22589534,0.955481227,0.179422677,0.437377543,3
25.12701864,50.02054882,0.075644425,0.114285463,0.061899417,3.22862684,0.952818483,0.179653948,0.434783556,3
25.12853183,49.94720378,0.082232529,0.114304215,0.062843253,3.230658276,0.950743293,0.179966476,0.432658361,3
25.11971974,49.91826251,0.087745533,0.114129199,0.063618324,3.233758559,0.948293069,0.18022275,0.429401813,3
25.09132525,49.90549579,0.092583476,0.114410475,0.064199628,3.2352962,0.946936695,0.180566531,0.427345375,3
25.12363622,49.79878436,0.096177555,0.11447298,0.064212129,3.237090114,0.945511564,0.181272846,0.427095352,3
25.10708019,49.72391343,0.098896554,0.115354311,0.063955855,3.237721422,0.945555318,0.181941657,0.427451634,3
25.10601205,49.63286793,0.099871644,0.11599812,0.063418306,3.240990472,0.945986608,0.182741731,0.428520482,3
25.1128659,49.53882149,0.100971744,0.116554421,0.062549477,3.243546956,0.945417806,0.183679316,0.429376811,3
25.11838458,49.42737977,0.101871827,0.117617018,0.061630642,3.246303458,0.945592822,0.184510642,0.430926953,3
25.11687139,49.34335342,0.10202184,0.118173319,0.060724309,3.249078712,0.944636484,0.185316966,0.431164474,3
25.1112637,49.22463823,0.102259362,0.119154659,0.059630459,3.249872535,0.945786589,0.1862358,0.433245915,3
25.1128659,49.09320719,0.102546888,0.119629702,0.058699124,3.253547871,0.943855163,0.186985869,0.432870881,3
25.09835711,49.00663767,0.101828073,0.120829812,0.057605274,3.254285439,0.944642735,0.187842197,0.434602289,3
25.10903843,48.8392462,0.10015917,0.12222994,0.055917619,3.254554213,0.946761679,0.189023556,0.439246464,3
25.10013733,48.76503649,0.097933966,0.123248784,0.054523742,3.255373038,0.948499338,0.190004895,0.442321746,3
25.10084942,48.62073701,0.096471332,0.124223873,0.052948598,3.256141859,0.949136896,0.191111247,0.445478285,3
25.08064393,48.50751507,0.093577317,0.125598999,0.051567221,3.254041666,0.951812141,0.192005079,0.449116118,3
25.10788128,48.30807965,0.09164589,0.126892867,0.049867065,3.251528936,0.954618648,0.193323949,0.454829141,3
25.09791206,48.14780906,0.088683119,0.128986809,0.048310673,3.245978428,0.958637766,0.19442405,0.46082344,3
25.08731975,48.01983673,0.085145295,0.130374436,0.046685524,3.241828048,0.96206933,0.19551165,0.466280189,3
25.0909692,47.86149894,0.081532465,0.131780815,0.044960366,3.239640348,0.964419545,0.196686757,0.471211891,3
25.0901681,47.71592788,0.07743834,0.133280952,0.043203955,3.235714989,0.968488668,0.197874366,0.477274946,3
25.08215712,47.61572697,0.074700589,0.135074866,0.041560055,3.232352181,0.970932642,0.198955715,0.482869208,3
25.08349228,47.47926045,0.071669061,0.135993701,0.040066168,3.230977055,0.972720305,0.199968308,0.486625802,3
25.09550876,47.2880649,0.06783121,0.137381328,0.038416017,3.228864361,0.975095523,0.201105912,0.492057549,3
25.06809339,47.18170952,0.063755837,0.139275251,0.036959634,3.224301444,0.978364572,0.202043498,0.497276777,3
25.08500547,47.02301569,0.061449376,0.140394103,0.035371988,3.221613698,0.980396008,0.203299863,0.502521007,3
25.07654943,46.9027746,0.060811817,0.141056664,0.034321892,3.22230126,0.980258495,0.203974924,0.504508689,3
25.06479998,46.81183083,0.061374369,0.141862988,0.033671833,3.218763437,0.980696035,0.204568729,0.506177592,3
25.07396811,46.68207828,0.06433089,0.142413038,0.033271796,3.217150789,0.97965219,0.205062524,0.507127679,3
25.0706747,46.62790875,0.066768613,0.142619307,0.033328051,3.214575553,0.978164554,0.205137531,0.505946321,3
25.09105821,49.19762977,0.068306254,0.143294369,0.033046776,3.209087551,0.980158486,0.205725085,0.509259124,3
25.09719997,48.95043361,0.123717577,0.091220852,0.035134467,3.119391839,0.66562344,0.192261352,0.262080244,3
25.08794283,48.88614226,0.124823928,0.093764834,0.036753365,3.124261035,0.691713328,0.192842655,0.280088143,3
25.1323593,49.87701228,0.872023586,0.020826907,0.465980162,2.826315007,0.568327032,0.081544966,0.157101883,3
25.12541644,49.92599374,0.876699014,0.020239353,0.468167862,2.829052758,0.564520433,0.080569876,0.162383617,3
25.13654281,49.86907759,0.879080482,0.020214351,0.46879917,2.82820893,0.562557754,0.080357357,0.165277632,3
25.12523842,49.87624933,0.880393102,0.020383116,0.469361721,2.826033731,0.561463904,0.080182341,0.167496585,3
25.12408128,49.99018336,0.884505979,0.019014241,0.471461914,2.827815144,0.556319683,0.079351015,0.173072095,3
25.11829557,50.02227817,0.888150063,0.018801721,0.47174944,2.831677998,0.553544429,0.079113493,0.175266046,3
25.1201648,50.08855319,0.893069263,0.017682869,0.473162069,2.839841245,0.546606293,0.07798839,0.183454296,3
25.1234582,49.96322576,0.894750667,0.018295425,0.470911863,2.852879939,0.543756032,0.078175907,0.186148292,3
25.12906589,49.76424811,0.891669135,0.020901914,0.46443002,2.862680836,0.545818721,0.080138587,0.182341694,3
