@relation 'Sensor Response'
@attribute ﻿In_Temperature numeric
@attribute In_Humidity numeric
@attribute Out_Temperature numeric
@attribute Out_Humidity numeric
@attribute SP-11-00 numeric
@data
40.01196562,20.30609598,30.23042318,30.16456816,1.069197888
39.82548765,20.43681493,30.06201823,30.08708712,1.063691134
40.01570408,20.24724702,30.00889323,30.23786707,1.073485781
39.83981842,20.36474149,29.77865234,30.28366739,1.068591582
40.01828539,20.179853,29.75295573,30.28298073,1.079561337
39.96657003,20.20080873,29.61670573,30.32408108,1.079067542
40.01792935,20.12308944,29.61775391,30.50108643,1.083042906
40.00181837,20.10986496,29.61945964,30.51350123,1.08330543
39.98134585,20.10304926,29.56535807,31.20017496,1.083167917
39.95161618,20.10167595,29.45364583,31.09653248,1.082467853
39.89589532,20.13122759,29.39192708,31.15068339,1.081205237
39.82557666,20.17146054,29.29082682,31.26128441,1.079461328
39.74279647,20.19684138,29.18460937,31.44556597,1.077292379
39.6699855,20.23737952,29.07450521,31.65656952,1.075254693
39.58720531,20.2756288,29.00214844,31.79195994,1.073110746
39.50006358,20.3348338,28.89113281,32.04911753,1.070466754
39.42725261,20.3744564,28.7915625,32.30197127,1.068147792
39.34910099,20.41916533,28.71260417,32.81169143,1.065572556
39.27593398,20.4622975,28.66828776,33.07829909,1.063278596
39.19822741,20.51112637,28.57492187,33.63411802,1.060978385
39.13547468,20.55720862,28.51233724,34.06565587,1.058653173
39.08278019,20.59377941,28.48447266,34.48699947,1.056621737
39.0551868,20.62109305,28.28263672,36.06070015,1.055115349
38.87022202,20.77007197,28.00231771,36.96850375,1.050908714
38.7084891,20.92337428,27.96925781,37.48023032,1.046820839
38.65472648,20.98629231,27.98349609,37.59302077,1.043926824
38.66852318,21.00536609,28.08250651,37.53760759,1.042114158
38.68721548,21.00724804,28.17535807,37.79869276,1.040782787
38.72451108,21.00511177,28.2046224,37.72357316,1.039776444
38.7864627,20.96391241,28.42207031,37.51128305,1.039151387
38.80862643,20.97301696,28.29888021,37.79637954,1.037920024
38.91134508,20.92220442,28.5351237,37.41479926,1.037244963
38.9626154,20.90689453,28.51423828,37.10530857,1.035832333
39.02047252,20.88919407,28.71347656,36.7966851,1.034200934
39.11571425,20.83782203,28.78510417,36.77726405,1.033269599
39.21540653,20.78121106,28.85349609,36.5952442,1.033150838
39.37865263,20.66315709,28.90742839,36.82101759,1.034413453
39.41915262,20.66122428,29.073125,37.9556703,1.032894564
39.49890644,20.63035019,29.13511068,37.12909525,1.031463183
39.57883828,20.59138883,29.30401693,36.1144731,1.031475684
39.67096462,20.53523562,29.41489583,36.18276828,1.03142568
39.76852064,20.4757763,29.59172526,35.81412562,1.031269416
39.8794283,20.41255309,29.55215495,35.91388743,1.031494436
39.97618321,20.36072328,29.62341146,35.4498347,1.032338263
40.00991836,20.35614557,29.66419271,35.26775809,1.029525506
36.74953587,24.48706798,28.16218099,37.47474468,0.865254216
39.14633402,22.02487221,29.80416667,34.74031457,0.948149306
40.03181506,21.18537168,30.40296875,33.96125354,0.976601911
40.04036011,21.17474123,30.7550651,33.64958562,0.964269532
40.0516645,21.1575494,30.94932292,33.58580482,0.958819033
40.0459678,21.17733527,30.98105469,33.55604131,0.95322477
40.04409857,21.18684672,31.04973958,33.42566333,0.952112168
40.03368429,21.19946085,31.05934245,33.64569599,0.949543183
40.05184253,21.19727372,31.09446615,33.83779056,0.951305845
40.05709417,21.2163475,31.08182292,33.80949053,0.951074573
40.04481066,21.24773022,31.10336589,33.55306344,0.951074573
40.05255461,21.2423387,31.06912109,33.33117024,0.951737134
40.04098319,21.26914371,31.0588151,33.17485422,0.953131012
40.04454363,21.28109662,30.99919922,33.19340662,0.954999933
40.04748099,21.28603037,30.98842448,33.19499175,0.957568918
40.04988429,21.29355815,30.93529297,33.37930941,0.959962887
40.05380077,21.30245925,30.9111263,33.33607911,0.962900656
40.03564253,21.30134025,30.83969401,33.51719265,0.965032101
40.04454363,21.3083594,30.77033203,33.92389486,0.968144886
40.04587879,21.30749472,30.74904948,33.38682879,0.970957644
40.03475242,21.32509346,30.70567708,33.52265079,0.972689052
40.04400956,21.32784009,30.66889974,33.8442341,0.975683076
40.03831286,21.34538796,30.64917318,34.47904874,0.97746449
40.02905572,21.37280334,30.52426432,35.45400671,0.980402259
40.02923374,21.39152107,30.48180339,35.77093801,0.983346278
40.02789858,21.41868213,30.42333984,36.08148238,0.986990362
40.0377788,21.44080771,30.35192708,36.49349689,0.990715703
40.02683045,21.46954554,30.0855013,37.34714912,0.994278529
40.0337733,21.51079576,30.06100911,37.63393511,0.999447752
40.02148979,21.55265634,29.98370443,38.07311642,1.002610542
40.0174843,21.59451692,29.78171875,38.74417571,1.008073542
40.02095572,21.62310216,29.69211589,38.99951081,1.011586363
40.01249968,21.6744742,29.74076823,38.840346,1.016361801
40.02602935,21.70661987,29.68217448,38.79780289,1.019474586
39.98900079,21.79288421,29.58145182,38.88650682,1.023199927
40.0174843,21.78850996,29.56432943,38.87549008,1.026687746
39.80421403,22.03896137,29.52113281,39.3991682,1.021506022
40.00297551,21.90391903,29.4164388,40.01540765,1.035063513
39.90292719,22.04735383,29.37087891,40.32013309,1.035007258
40.01837441,21.9874876,29.3734375,40.2720237,1.044708146
39.95081509,22.10513466,29.33505208,40.50851611,1.045589477
39.99621068,22.11403576,29.29029948,40.72841145,1.052677626
39.98819969,22.18254877,29.2969987,40.80452388,1.055821663
39.98277002,22.25731797,29.27065755,40.96827217,1.058071869
39.96888431,22.32359299,29.28552734,41.12807804,1.05993454
39.95793596,22.39368276,29.28775391,41.05858173,1.061722204
39.96496783,22.45070064,29.22009115,41.29841514,1.06353487
39.88672719,22.57312886,29.13117839,42.08640327,1.064603717
39.85414918,22.6719056,29.20280599,41.85536437,1.065303781
39.84738435,22.72231123,29.19335938,42.10732084,1.066372629
39.8559294,22.78502581,29.22061849,41.96999437,1.067416475
39.90915796,22.79316396,29.25265625,42.23700477,1.069266644
39.93025355,22.84097556,29.18804687,42.1409686,1.070885542
39.87497775,22.95602859,29.11145833,42.13714247,1.070673023
39.8681239,23.02978052,29.26380859,41.76687208,1.069785442
39.93105465,23.00968948,29.34894531,41.42939505,1.070391747
39.990692,23.02108288,29.48788411,41.39959889,1.071398089
40.01463595,23.04173342,29.65496745,40.99786481,1.068572831
39.95455355,23.1404593,29.50603516,40.69359828,1.06440995
40.0256733,23.11350169,29.48360677,40.9351417,1.06648514
39.99095903,23.21360087,29.75348958,40.73954722,1.062497275
40.01561507,23.21502505,29.86192708,40.36545911,1.059734522
39.92242059,23.37046362,30.01661458,39.56813442,1.053352687
40.02416012,23.29716945,30.06632812,39.41281408,1.055627896
39.95099311,23.41512169,30.14580078,39.30257811,1.05196506
40.02834363,23.37488874,30.18552734,39.37144403,1.05152752
39.95072608,23.50616719,30.26576172,39.29455464,1.049189806
40.0199766,23.45784695,30.32690104,39.24818612,1.047164621
39.99167112,23.53571883,30.43245443,39.16385782,1.048064703
40.02460517,23.54441647,30.47272786,39.10018697,1.042076655
40.02816561,23.57946136,30.56799479,38.88240544,1.046958352
40.04356451,23.61282775,30.58424479,38.79383338,1.039607679
40.04392055,23.67706823,30.63700521,38.7049836,1.046589568
40.03154803,23.71628392,30.61007812,39.65783807,1.038945118
40.02691946,23.80671906,30.54928385,41.70098749,1.049458581
40.04329747,23.84089927,30.54860677,41.8698087,1.044364364
40.0215788,23.95229012,30.53369792,41.74528869,1.053090163
40.03252715,23.98148572,30.48384115,41.74312947,1.048258471
39.97493706,24.12497139,30.45009766,41.52067023,1.0562217
40.01383485,24.11739274,30.4303776,41.66097209,1.053358938
39.94814476,24.26581216,30.3704362,41.03445934,1.060772117
40.02602935,24.22654561,30.38870443,40.9704263,1.060959634
39.94707663,24.35685766,30.35708984,40.3924604,1.066660156
40.03448539,24.29185423,30.30718099,40.31530773,1.067897769
39.94307113,24.44388495,30.28490234,40.14168152,1.072216914
40.02140078,24.38381526,30.24739583,40.07664677,1.073348268
39.90604257,24.53879606,30.19615885,39.92889971,1.076348543
40.03902495,24.44439358,30.15851562,39.82213149,1.081392754
39.9111162,24.59983215,30.09747396,39.66435515,1.082842887
40.01855243,24.50481931,30.08292318,39.5571157,1.087180784
39.86981511,24.66478472,30.01815104,39.52755635,1.087255791
40.01944254,24.53808398,29.91554036,39.6992165,1.095006501
39.86331731,24.70817121,29.83878255,39.70364247,1.094025161
40.01864144,24.57333232,29.74711589,39.89893209,1.103569785
39.85227995,24.74408077,29.58263672,40.01799193,1.101538349
40.02264693,24.59342336,29.5639974,40.02135388,1.112633115
39.89509422,24.72734671,29.57153646,39.95294094,1.110676685
40.01472496,24.62958724,29.4191862,40.26821233,1.119696261
39.87515577,24.77709112,29.32477865,40.76963729,1.117196032
40.01614913,24.65791816,29.30180339,40.88706359,1.128515819
39.96425574,24.71513949,29.20742188,41.23944916,1.129453405
39.9979909,24.70201673,29.30198568,41.15142629,1.133947566
39.92865136,24.79092597,29.19745443,41.2559946,1.133410017
39.97796343,24.7477938,29.26022786,41.1666334,1.138985527
39.95936014,24.78426286,29.21270833,41.20558136,1.141104471
39.93354696,24.84041606,29.2105013,41.28031808,1.142354586
39.90684367,24.86640726,29.11266927,41.50409735,1.143154659
39.87907225,24.90170647,29.12192708,41.43561291,1.143954732
39.84569314,24.94931462,29.11096354,41.54553906,1.14469855
39.8055492,25.01248697,29.03352214,41.80596963,1.145267352
39.77973602,25.05597518,28.96690755,42.01535716,1.145848656
39.74119427,25.11014471,28.95044922,42.24401187,1.14622369
39.68404924,25.18649068,28.95283854,42.49679169,1.146467462
39.66001628,25.23277638,28.80341797,42.88533098,1.146829995
39.63001958,25.28216475,28.85740234,42.70611731,1.147086269
39.59806465,25.32316065,28.90310547,42.65511804,1.147467554
39.57056026,25.3707688,28.89353516,42.78417738,1.147730078
39.55320312,25.42432797,28.85723307,42.81906156,1.147998852
39.52970423,25.44579232,28.80821615,42.91197073,1.148242625
39.5181328,25.4836347,28.75274089,43.96020168,1.148480146
39.49792732,25.54426388,28.69087891,44.47377277,1.148730169
39.47629765,25.61999949,28.66332031,46.13007837,1.148936438
39.42155591,25.71587701,28.61977214,47.04851184,1.148867682
39.3280944,25.85626001,28.51559896,47.99735816,1.148555153
39.21131202,26.02828005,28.37926432,48.29855087,1.147367545
39.14793622,26.13783983,28.37429036,47.76765425,1.14677374
39.13324941,26.18804201,28.35490885,47.45835758,1.147230032
39.12256809,26.26148877,28.34102214,47.22193952,1.147948848
39.11526919,26.29917856,28.33039063,47.08242445,1.148905185
39.12657359,26.31179268,28.37977214,46.80770573,1.150111546
39.15256479,26.3198291,28.40233073,46.4035805,1.151680439
39.16217797,26.37145546,28.42875,46.93184514,1.153155575
39.11971974,26.45588871,28.29783854,47.9177722,1.153893142
39.09079118,26.52892856,28.36674479,47.86258488,1.15441819
39.07592635,26.58574299,28.31874349,47.68311675,1.155168259
39.08464942,26.62226291,28.37701823,47.28955416,1.156068341
39.10645711,26.62633199,28.41759115,46.89602104,1.157624734
39.14348567,26.62734925,28.52072917,46.5393174,1.159249882
39.2103329,26.59042242,28.69379557,45.72174165,1.161443833
39.27629002,26.55761552,28.83598958,44.98451708,1.163987816
39.32711528,26.52155337,28.82158203,44.78860893,1.166344282
39.3694845,26.50568399,28.86991536,44.48709502,1.168519481
39.40384273,26.4820325,28.89711589,44.30460627,1.170344648
39.43802294,26.47572544,28.92509115,44.06129523,1.17221982
39.47407238,26.45736375,28.94632813,43.72615239,1.174019985
39.49178556,26.44708934,28.99067708,43.31213226,1.175676386
39.51154599,26.44083314,29.01569661,42.80497094,1.177170273
39.52979324,26.43691666,29.02804688,42.63096392,1.178257873
39.54821851,26.4264388,29.02031901,41.72406973,1.179289217
39.5205361,26.46626485,28.98226563,41.96987365,1.179232962
39.49961852,26.48279545,28.97356771,42.3840713,1.179451732
39.49320974,26.50456499,29.01208984,42.18500677,1.179801764
39.49116248,26.51499199,28.96929688,41.38560389,1.180139295
39.46072073,26.53579512,28.87901693,41.5246417,1.179995532
39.42805371,26.54810407,28.85690755,41.33250681,1.179833017
39.39182625,26.58579385,28.7835612,41.13923895,1.179182957
39.35105923,26.6053254,28.75480469,41.50825618,1.178501645
39.30664276,26.6390987,28.62645182,41.74005664,1.177832834
39.27005926,26.6641235,28.61736979,41.75384956,1.177082765
39.21540653,26.70237278,28.52964844,41.92998055,1.176195184
39.16840874,26.72017497,28.40285807,41.63629739,1.175257598
39.11215381,26.74082551,28.40748698,41.87210871,1.174144996
39.06275273,26.7768368,28.31771484,41.90674343,1.173557442
39.02501208,26.79926757,28.27901042,41.64880848,1.172857378
38.99323517,26.81528954,28.2226237,41.6458476,1.17221982
38.94160881,26.84311182,28.13644531,41.47200648,1.171438498
38.85918466,26.88395514,28.09707682,41.40248554,1.170275892
38.78601765,26.92479845,27.98554036,41.90875253,1.169107035
38.73893085,26.94656799,27.86611328,41.94736254,1.168031937
38.69762977,26.97428855,27.8285612,42.09781822,1.166894332
38.63986165,26.99193815,27.73021484,42.55273589,1.165762979
38.59428804,27.0036876,27.72799479,42.5395486,1.16468788
38.53367157,27.04641286,27.7235612,42.65567047,1.163512773
38.47439027,27.08278019,27.69102214,42.6540184,1.162206403
38.42107271,27.1102973,27.64028646,42.66374775,1.161393829
38.3520002,27.15993998,27.5724349,42.7391048,1.160362484
38.28969253,27.18832176,27.47289714,43.00788902,1.159187377
38.23058925,27.23755754,27.42253255,42.98287246,1.158093527
38.15065741,27.28775972,27.24520182,43.25810729,1.156749654
38.09235523,27.32829786,27.22722005,43.29016162,1.155543293
38.02844536,27.38577351,27.20017578,43.19784929,1.154330682
37.9475344,27.44350347,27.14103516,43.21981612,1.153130572
37.8842476,27.4887719,27.01445964,43.33591303,1.151930462
37.81659927,27.5304799,27.02370443,43.26666784,1.150874116
37.75384655,27.57656214,26.99989583,43.23383691,1.149774015
37.70515755,27.588159,26.94317708,43.27613096,1.149192712
37.66830701,27.60351975,26.89366536,43.36607217,1.148573905
37.65735866,27.58602274,26.92605469,43.24140867,1.148105112
37.6503268,27.57483279,26.92176432,43.21508601,1.147880092
37.6633224,27.52819104,27.00143229,43.08423012,1.14786759
37.67845426,27.48414333,27.05572917,43.000274,1.14818637
37.70658172,27.43333079,27.05246745,43.08677135,1.148505149
37.73737952,27.37977162,27.07902995,43.09352045,1.148905185
37.77761247,27.30983444,27.1688151,42.95332485,1.149423983
37.83368938,27.22514687,27.22089844,42.90280724,1.150099045
37.89261463,27.15205615,27.3308724,42.83700445,1.150767856
37.95848274,27.06975916,27.41294922,42.73560823,1.151592931
38.03067063,26.97886625,27.57897786,42.3115072,1.152405506
38.09511457,26.89351746,27.73929036,42.02587661,1.153230581
38.1611607,26.81905343,27.82463542,41.97191799,1.154049406
38.21180794,26.75155769,27.80513672,41.94531399,1.154436942
38.24865848,26.69515017,27.84467448,41.87360024,1.154774473
38.2894255,26.63904784,27.77720052,41.93730794,1.154911985
38.33535515,26.5803006,27.83783203,41.80802044,1.155049498
38.39659469,26.50156405,27.94422526,41.5646477,1.155468286
38.45160347,26.43503471,27.98265625,41.53595682,1.155674555
38.51328806,26.35172045,28.02182943,41.32015226,1.155880824
38.57826607,26.27186491,28.19404297,40.70421014,1.156105845
38.64724956,26.18951705,28.2826237,40.37191901,1.156674647
38.72406602,26.09974314,28.35197266,39.32280974,1.157268451
38.7985682,25.99252308,28.43439453,39.36890185,1.157712242
38.88499784,25.89018591,28.51695964,38.72729259,1.158312297
38.97374177,25.79232471,28.60002604,38.47238463,1.158749837
39.06026042,25.69278503,28.70746745,38.30984424,1.159293637
39.1437527,25.58973576,28.77826823,37.3794682,1.159649919
39.22092521,25.46949467,28.85431641,36.69782137,1.159799933
39.30121309,25.34035248,28.94324219,35.76004298,1.159981199
39.37553724,25.22346838,28.98860677,35.27331797,1.160112461
39.46508227,25.09773404,29.13119141,34.92522448,1.160243723
39.55987895,24.9583683,29.2060612,34.68966251,1.160443742
39.64087892,24.85053788,29.28928385,34.78891875,1.160306229
39.7162712,24.72714326,29.38557292,34.59029053,1.160006202
39.78952722,24.63309682,29.44763672,34.76609249,1.15954991
39.86420742,24.52033265,29.56639323,34.69212862,1.159231131
39.94316014,24.40182091,29.61776693,34.73256859,1.158762338
39.99434145,24.32013428,29.70548177,34.8045881,1.157605982
40.01837441,24.26662598,29.79934245,34.74101234,1.154586956
40.01730627,24.23483635,29.83912109,34.90323845,1.1506991
40.00867221,24.21194781,29.86757812,35.26336685,1.146930005
40.00769309,24.18905928,29.88964193,35.66565096,1.143692208
39.94663157,24.24663666,29.8836263,35.92380979,1.138279213
40.00715902,24.16840874,29.85421224,36.53806761,1.139329309
39.88779533,24.27003382,29.78702474,36.65944723,1.13191613
40.02148979,24.12624297,29.77182292,36.87439335,1.138047941
39.96559091,24.17313904,29.72207682,37.10447458,1.13454137
40.00502276,24.1316345,29.73907552,37.06512476,1.13562897
39.93559421,24.19231454,29.71608073,37.1706632,1.130559756
39.9955876,24.12191958,29.72277995,36.95795064,1.132797461
39.92607004,24.1720709,29.66026693,37.09169739,1.128565823
40.00520078,24.07370108,29.61398437,37.1198148,1.132797461
39.99229419,24.08305994,29.61139974,37.00926675,1.131934882
40.00431067,24.06912337,29.5734375,36.95230049,1.132672449
39.98837771,24.04206404,29.56621745,36.57906646,1.131847374
39.97787442,24.05569543,29.50157552,36.52713046,1.130703519
39.942003,24.06871646,29.45313802,36.66046711,1.129240885
39.8949162,24.10238804,29.3727474,36.70382535,1.127540729
39.83278655,24.14028127,29.25677083,36.75159002,1.125521795
39.76326899,24.18005646,29.15945964,36.71324757,1.123452855
39.70194044,24.21708502,29.07073568,36.75174224,1.121296408
39.64265914,24.25981028,29.00816406,36.90511962,1.119114958
39.59316904,24.29093868,28.97184896,37.00831295,1.117108524
39.54332291,24.31815061,28.90447917,37.07707872,1.115133344
39.48733501,24.3458203,28.75272786,37.22570236,1.113033151
39.42022075,24.39408967,28.63827474,37.47990089,1.110851702
39.35390758,24.43467867,28.54834635,37.5463795,1.108601495
39.29791969,24.47124946,28.49231771,37.61574108,1.106488802
39.23231861,24.51021083,28.43371094,37.79027998,1.104088582
39.18781313,24.52933547,28.44280599,37.6021606,1.10209465
39.14597798,24.53711757,28.31600911,37.65624801,1.100113218
39.1404593,24.52084128,28.41244792,37.60798896,1.09838181
39.1526538,24.48254114,28.39996094,37.63025715,1.096881673
39.178645,24.43259327,28.62661458,37.34962112,1.095450291
39.20490323,24.38127209,28.52278646,37.23712593,1.094318938
39.25474937,24.31194527,28.69823568,36.43417916,1.093106327
39.30477353,24.21744106,28.75667969,35.38335936,1.091793707
39.36013835,24.13722947,28.61650391,35.96923596,1.090143556
