Date,Time,Temperature,Humidity,SP3S-AQ2-01,TGS832-A00,TGS822,SP-11-00,NA,SK25F,NA,SB-51-00,SP-19-01,SP-31-00,TGS2602-B00,TGS2620-C00
28/11/2020,00:05:47,32.236057068741886,29.93972686350805,1.9137439584922937,1.5064754219441479,1.254364840531055,0.7141091286433695,4.885684797802534,0.003406561880054938,-0.0004062871967037998,3.1471381291011746,0.17737873950862204,0.04706680909507095,0.7213910453227531,1.1588435952998628
28/11/2020,00:25:50,32.24442409908192,29.850461585412383,1.9097498428200825,1.5025375614222491,1.2483080360140397,0.7125652372958949,4.885678547230277,0.0033940607355409744,-0.00038753547993285517,3.1501759072180677,0.17564733099343813,0.04666677247062415,0.7200909262933006,1.1567058995879755
28/11/2020,00:45:53,32.277536176597735,29.76587574069836,1.9058119822981843,1.4990247398138257,1.2424762520982757,0.7115213917289791,4.8853847703341975,0.0033940607355409744,-0.00038128490767587366,3.1531636807569052,0.17385341675568441,0.04629173813520525,0.7195346253624295,1.155330773691439
28/11/2020,01:05:50,32.26569771877622,29.691208260217188,1.9056432168472457,1.5022937891042267,1.238282118113841,0.7098837417976501,4.885328515183886,0.0033878101632839933,-0.0004062871967037998,3.1558389256828936,0.17278456889974061,0.046204230123607505,0.7201846848771554,1.1548994842057074
28/11/2020,01:25:50,32.24807354848554,29.6604867627985,1.90453686555776,1.5035064001220817,1.2338004578055852,0.7086961330688235,4.885403522050968,0.0033815595910270117,-0.00039378605218983674,3.1588392003662444,0.1718094796276514,0.04606046696169692,0.7205409674958034,1.154030654661987
28/11/2020,01:45:49,32.226977950713355,29.62727295847003,1.9042243369449106,1.50638791393255,1.2298063421333745,0.7073835128948575,4.885434774912254,0.0033878101632839933,-0.0004000366244468183,3.1612894246909815,0.17103440866778577,0.04597920952235616,0.7212472821608422,1.1536743720433387
28/11/2020,02:05:53,32.26667683934794,29.482922611327286,1.9000427041049899,1.5022687868151994,1.224443351136884,0.7062584098886008,4.885703549519305,0.003369058446513048,-0.00039378605218983674,3.1648272485884323,0.16958427590416603,0.0456666809095071,0.7207222340912557,1.1509116191057531
28/11/2020,02:25:52,32.243444978510205,29.452150250502275,1.8980987761330688,1.502181278803601,1.2195929070654659,0.7048207782694951,4.885459777201282,0.0033753090187700297,-0.0003937860521898368,3.16769001068213,0.16832166030825577,0.04549791545856861,0.7209160018312224,1.149611500076301
28/11/2020,02:45:53,32.23507794817018,29.386841636784425,1.8954610346406224,1.500193596825881,1.214592449259881,0.7034581535174731,4.885359768045169,0.0033753090187700297,-0.00039378605218983674,3.170959059972532,0.16702779185106065,0.04524164199603235,0.7203409491835799,1.1476363192430947
28/11/2020,03:05:52,32.213804328475874,29.366191093817562,1.894610956813673,1.5018062444681826,1.2105858324431558,0.7023893056615289,4.885509781779338,0.0033753090187700297,-0.0004250389134747445,3.173984336944911,0.16617146345185413,0.04512288112314969,0.7207409858080269,1.1470925194567374
