Date,Time,Temperature,Humidity,SP3S-AQ2-01,TGS832-A00,TGS822,SP-11-00,NA,SK25F,NA,SB-51-00,SP-19-01,SP-31-00,TGS2602-B00,TGS2620-C00
01/12/2020,00:05:56,32.23872739757381,27.817654688334475,1.8529258904318633,1.4523579673432017,1.0892747260796583,0.6627419258354954,4.886053581565695,0.0032815504349153054,-0.0004000366244468183,3.234033584617732,0.13673751869372805,0.04261640164810009,0.7050332977262325,1.1172335357851368
01/12/2020,00:25:55,32.21950102998398,27.84603646906233,1.8519445505875174,1.4494764535327331,1.0872932946741953,0.6621356203265679,4.886022328704411,0.0032815504349153054,-0.0004062871967037998,3.235214942774303,0.13635623378605216,0.04252264306424537,0.7044019899282775,1.1158146558828017
01/12/2020,00:45:59,32.240240583911906,27.80214134940617,1.847800421181138,1.440306864031741,1.08394923851671,0.6616543262627804,4.886166091866323,0.0032502975736303985,-0.0004062871967037998,3.2367713352662904,0.13551865710361669,0.04220386387913934,0.7022267907828476,1.1125456065924004
01/12/2020,01:05:59,32.24095267160042,27.799242135245798,1.8454502060125135,1.4364565115214407,1.0815552693422859,0.6613855516557301,4.886184843583092,0.0032690492904013427,-0.0004125377689607814,3.2381277094460557,0.13493110331146047,0.042028847855943845,0.701432968106211,1.1117517839157638
01/12/2020,01:25:59,32.2345438824038,27.79339284351873,1.844306351289486,1.4342438089424692,1.07945507706394,0.6610292690370821,4.885853563253472,0.003281550434915306,-0.0004125377689607814,3.239421577903251,0.1344248069586449,0.04191633755531818,0.7008204120250265,1.1107766946436748
01/12/2020,01:46:04,32.24736146079702,27.75432974746318,1.8402309781779342,1.4262555775980468,1.0762547840683652,0.6606229818403785,4.886234848161148,0.003275299862658323,-0.00038128490767587366,3.2409529681062117,0.13364973599877922,0.041610059514726065,0.6988827346253625,1.1077951716770944
01/12/2020,02:06:07,32.2380153098853,27.771979349457034,1.834961745765298,1.4157733679230886,1.0718731329162214,0.6600604303372503,4.886159841294064,0.003256548145887381,-0.00039378605218983674,3.2430969143903563,0.1326433938654052,0.04127252861284906,0.6963387517167708,1.1036635434152298
01/12/2020,02:26:08,32.223684545153986,27.758347956562652,1.8308113657866631,1.4071600793529684,1.0679602746833512,0.6593541156722114,4.8863723607508005,0.003281550434915306,-0.0003875354799328552,3.2451346009461317,0.13181206775522655,0.04096,0.6941322997100564,1.0996256737372196
01/12/2020,02:46:14,32.228669158973574,27.749192543424634,1.8224418495345638,1.3908335846177318,1.0616847001373417,0.6584165298336638,4.885959822981842,0.003244047001373416,-0.0004000366244468183,3.247709836716008,0.13054945215931638,0.040428701358156564,0.6903819563558676,1.092368759346864
01/12/2020,03:06:11,32.22154828208845,27.76104371709773,1.8211167282160845,1.3895584678773083,1.0589532000610409,0.6585602929955743,4.8863223561727445,0.003237796429116435,-0.00038753547993285517,3.2500162978788345,0.12996814893941702,0.04028493819624598,0.6897318968411414,1.0932875934686406
01/12/2020,03:26:11,32.23908344141807,27.743444978510208,1.819935370059515,1.3873020112925376,1.0564842240195331,0.6581227529375858,4.886272351594688,0.0032377964291164353,-0.00039378605218983674,3.251797710972075,0.12963686860979703,0.04021618190141917,0.6893568625057227,1.0918249595605067
01/12/2020,03:46:14,32.234009816637425,27.735306833498637,1.8157349855028235,1.3794700442545398,1.052471356630551,0.6577414680299101,4.886066082710209,0.003237796429116435,-0.00040628719670379986,3.253897903250419,0.12887429879444529,0.03994115672211202,0.6875316954066838,1.088355891957882
01/12/2020,04:06:14,32.23561201393657,27.728389410238808,1.8131785014497181,1.3748883747901723,1.0493835739356017,0.657416438272547,4.886253599877919,0.0032502975736303976,-0.0004000366244468183,3.256054350679079,0.12824924156874717,0.03977864184343049,0.6863440866778573,1.0864432168472455
01/12/2020,04:26:14,32.23837135372956,27.71643650975306,1.8119783915763776,1.3737820235006868,1.047333386235312,0.6573164291164353,4.886353609034031,0.0032502975736303985,-0.00039378605218983674,3.2577295040439487,0.12776794750495954,0.03965988097054784,0.6858627926140699,1.0867432443155807
01/12/2020,04:46:13,32.234988937209124,27.721166806541035,1.8116908652525558,1.37398204181291,1.0458332488936368,0.657010151075843,4.885978574698613,0.003244047001373415,-0.0004000366244468183,3.258885859911491,0.12746166946436743,0.03967238211506179,0.6858315397527848,1.0864369662749886
01/12/2020,05:06:14,32.22608784110272,27.703110297296615,1.8103032382115065,1.3720193621242178,1.0440768380894248,0.6565788615901115,4.885997326415382,0.0032565481458873796,-0.0003875354799328552,3.2602109812299704,0.12703663055089268,0.039572372958950094,0.6850502182206623,1.0856681458873798
01/12/2020,05:26:16,32.24611530734212,27.657689275450778,1.8089593651762548,1.370725493667023,1.0422329192736148,0.6565788615901114,4.886216096444377,0.0032315458568594525,-0.00038128490767587366,3.2616611139935907,0.12651158248130626,0.03947861437509537,0.6846626827407293,1.085686897604151
01/12/2020,05:46:13,32.236324101625094,27.653264159100733,1.8101782267663666,1.3738382786509993,1.0415641080421176,0.6564225972836869,4.8864223653288565,0.0032377964291164353,-0.000418788341217763,3.262704959560507,0.12638657103616666,0.03952236838089425,0.6850439676484056,1.0870370212116585
01/12/2020,06:06:13,32.24308893466595,27.649042496375987,1.810578263390813,1.37576345490615,1.0406952784983978,0.6562913352662904,4.8863411078895185,0.0032190447123454902,-0.0004000366244468183,3.2636175431100254,0.12622405615748514,0.0395348695254082,0.6855627651457348,1.0877933404547535
