,Unnamed: 0,Date,Time,In_Temperature,In_Humidity,SB-51-00,SP-11-00,SP-19-01,TGS2602-B00,TGS2620-C00,SP-31-00,SP3S-AQ2-01,Intensity
0,0,2/6/21,00:16:38,39.77341624,23.71709773,0.048758631,0.145296636,0.003304469,0.336705826,0.037434677,0.001829334,0.165456815,1
1,1,2/6/21,00:36:38,39.69642176,23.72009868,0.024491826,0.071077341,0.001535557,0.138841878,0.018149578,0.000845911,0.081830408,1
2,2,2/6/21,00:56:38,39.61916025,23.73551029,0.024514744,0.070883573,0.00156056,0.136427074,0.01780788,0.000879247,0.081734566,1
3,3,2/6/21,01:16:38,39.54866356,23.73362834,0.025691936,0.066312321,0.001281367,0.062714075,0.01518264,0.000745902,0.078259248,1
4,4,2/6/21,01:36:38,39.47727677,23.74659851,0.000343781,5.42E-05,3.96E-05,0.003058613,2.92E-05,2.08E-05,0.000343781,1
5,5,2/6/21,01:56:38,39.38123395,23.75890745,0.000350032,4.17E-06,1.67E-05,0.000439624,0.000245856,1.67E-05,0.000306278,1
6,6,2/6/21,02:16:38,39.34260319,23.7202004,6.46E-05,0.000308362,1.25E-05,0.002598155,0.000104176,3.13E-05,0.000314612,1
7,7,2/6/21,02:36:38,39.31848122,23.669337,0.00014168,0.000268775,2.08E-06,0.00203977,0.000281276,2.71E-05,0.000220854,1
8,8,2/6/21,02:56:38,39.25145597,23.67330434,2.29E-05,0.000185434,8.33E-06,0.197961874,0.000181267,8.33E-06,1.67E-05,1
9,9,2/6/21,03:16:38,39.17188017,23.69370057,5.63E-05,0.000225021,2.08E-06,0.072169107,0.000264608,1.04E-05,0.000193768,1
10,10,2/6/21,03:36:38,39.10129447,23.68988581,0.003817016,0.000948003,0.00011251,0.358259883,0.002614823,9.58E-05,0.002350215,1
11,11,2/6/21,03:56:38,39.1031637,23.60296025,0.007800714,0.003083616,0.00032503,0.495749554,0.005317153,0.000129178,0.006575602,1
12,12,2/6/21,04:16:38,39.08918898,23.55738664,0.003742009,0.002385635,0.000229188,0.252016823,0.002683579,3.33E-05,0.004565001,1
13,13,2/6/21,04:36:38,38.99074286,23.58149589,0.005492169,0.002008517,5.83E-05,0.24434112,0.005771362,0.000158348,0.001020927,1
14,14,2/6/21,04:56:38,38.81610335,23.67081203,0.001398045,0.003814933,0.000297944,0.02264374,0.003131537,0.000225021,0.005619264,1
15,15,2/6/21,05:16:38,38.70181328,23.72004781,8.75E-05,0.000954254,3.75E-05,0.046631353,0.001220945,1.25E-05,0.000458375,1
16,16,2/6/21,05:36:38,38.59437705,23.74959945,0.001904341,0.005902624,0.000283359,0.003404478,0.003710756,0.000179183,0.004381651,1
17,17,2/6/21,05:56:38,38.49468477,23.779558,0.000560468,0.001245947,3.96E-05,0.003396144,0.000948003,8.33E-06,0.00033128,1
18,18,2/6/21,06:16:38,38.38493426,23.83128608,0.001033428,0.002787755,9.17E-05,1.04E-05,0.001914759,7.92E-05,0.001535557,1
19,19,2/6/21,06:36:38,38.30660461,23.83784746,0.000629224,0.001118852,2.71E-05,0.005842202,0.001123019,4.17E-06,3.96E-05,1
20,20,2/6/21,06:56:38,38.20219476,23.87279062,0.000145847,0.0001771,8.33E-06,0.001389711,0.000306278,2.08E-05,0.000389619,1
21,21,2/6/21,07:16:38,38.11086951,23.89659469,0.001656402,0.003158623,0.000127095,0.013532489,0.002629407,4.38E-05,0.000250023,1
22,22,2/6/21,07:36:38,38.04455634,23.90681824,0.000410454,0.001079265,2.08E-06,0.000277109,0.000591721,1.04E-05,0.000475043,1
23,23,2/6/21,07:56:38,38.07437502,23.80972,0.001414713,0.000104176,3.96E-05,0.015420162,0.00105843,8.13E-05,0.004083707,1
24,24,2/6/21,08:16:38,37.98322779,23.84384934,6.25E-06,0.001214695,8.33E-06,0.000179183,0.000852161,3.54E-05,0.000872997,1
25,25,2/6/21,08:36:38,37.97405966,23.77681137,1.46E-05,0.00432748,0.000227104,0.001150105,0.001952262,0.000114594,0.004565001,1
26,26,2/6/21,08:56:38,38.03948272,23.6572315,7.92E-05,0.004706681,0.000193768,0.000743818,0.001843919,7.50E-05,0.00393161,1
27,27,2/6/21,09:16:38,38.1196816,23.526716,0.000343781,0.002946103,5.83E-05,0.021366539,0.000639642,5.63E-05,0.003058613,1
28,28,2/6/21,09:36:38,38.11327281,23.47544569,0.000310445,0.002708581,2.29E-05,0.042020514,0.001181358,4.17E-06,0.000933419,1
29,29,2/6/21,09:56:38,38.13410137,23.40678009,0.000210436,9.17E-05,2.92E-05,0.004542083,0.000212519,4.17E-06,0.000333364,1
30,30,2/6/21,10:16:38,38.18012004,23.31446301,0.000210436,9.17E-05,2.92E-05,0.004542083,0.000212519,4.17E-06,0.000333364,1
31,31,2/6/21,10:36:38,38.23210244,23.23008062,0.000210436,9.17E-05,2.92E-05,0.004542083,0.000212519,4.17E-06,0.000333364,1
32,32,2/6/21,10:56:38,38.22453651,23.19584955,0.000210436,9.17E-05,2.92E-05,0.004542083,0.000212519,4.17E-06,0.000333364,1
33,33,2/6/21,11:16:38,38.26396836,23.12097861,0.000210436,9.17E-05,2.92E-05,0.004542083,0.000212519,4.17E-06,0.000333364,1
34,34,2/6/21,11:36:38,38.2683299,23.08242415,0.000210436,9.17E-05,2.92E-05,0.004542083,0.000212519,4.17E-06,0.000333364,1
35,35,2/6/21,11:56:38,38.28995956,23.03003484,0.000210436,9.17E-05,2.92E-05,0.004542083,0.000212519,4.17E-06,0.000333364,1
36,36,2/6/21,12:16:38,38.36214745,22.93044429,0.000210436,9.17E-05,2.92E-05,0.004542083,0.000212519,4.17E-06,0.000333364,1
37,37,2/6/21,12:36:38,38.4510694,22.81900257,0.000210436,9.17E-05,2.92E-05,0.004542083,0.000212519,4.17E-06,0.000333364,1
38,38,2/6/21,12:56:38,38.56722871,22.69184405,0.000210436,9.17E-05,2.92E-05,0.004542083,0.000212519,4.17E-06,0.000333364,1
39,39,2/6/21,13:16:38,38.68045065,22.55731034,0.000835493,0.000181267,7.71E-05,0.001733492,0.000300027,2.29E-05,0.00079799,1
40,40,2/6/21,13:36:38,38.79901325,22.42292922,0.000812574,0.000256273,9.17E-05,0.002510647,0.000547967,5.00E-05,0.000889665,1
41,41,2/6/21,13:56:38,38.91303629,22.27588312,0.000410454,0.00025419,3.96E-05,0.190886226,0.000516714,3.75E-05,0.000489628,1
42,42,2/6/21,14:16:38,39.03907581,22.15462476,0.000410454,0.00025419,3.96E-05,0.190886226,0.000516714,3.75E-05,0.000489628,1
43,43,2/6/21,14:36:38,39.13173622,22.04954096,0.000410454,0.00025419,3.96E-05,0.190886226,0.000516714,3.75E-05,0.000489628,1
44,44,2/6/21,14:56:38,39.22279444,21.93443707,0.000410454,0.00025419,3.96E-05,0.190886226,0.000516714,3.75E-05,0.000489628,1
45,45,2/6/21,15:16:38,39.31029221,21.8231988,0.000410454,0.00025419,3.96E-05,0.190886226,0.000516714,3.75E-05,0.000489628,1
46,46,2/6/21,15:36:38,39.40580097,21.70997686,0.000410454,0.00025419,3.96E-05,0.190886226,0.000516714,3.75E-05,0.000489628,1
47,47,2/6/21,15:56:38,39.52738994,21.57422243,0.000410454,0.00025419,3.96E-05,0.190886226,0.000516714,3.75E-05,0.000489628,1
48,48,2/6/21,16:16:38,39.6447954,21.45581242,0.000410454,0.00025419,3.96E-05,0.190886226,0.000516714,3.75E-05,0.000489628,1
49,49,2/6/21,16:36:38,39.78712393,21.30042471,0.000410454,0.00025419,3.96E-05,0.190886226,0.000516714,3.75E-05,0.000489628,1
50,50,2/6/21,16:56:38,39.9201063,21.13282979,0.000410454,0.00025419,3.96E-05,0.190886226,0.000516714,3.75E-05,0.000489628,1
51,51,2/6/21,17:16:29,40.01321177,21.01818367,0.000964672,0.011094766,7.50E-05,0.050302522,0.000852161,0.000418788,0.006144313,1
52,52,2/6/21,17:35:18,40.02264693,20.97276265,0.000152097,0.00425664,0.000125011,0.020312276,0.000604222,0.000143763,0.00153139,1
53,53,2/6/21,17:56:21,40.01614913,20.95440096,0.000454208,0.003262799,6.25E-05,0.012165697,0.000258357,0.000118761,0.001568894,1
54,54,2/6/21,18:14:24,40.00965133,20.92749421,0.000235438,0.001483469,4.17E-05,0.007342339,8.33E-05,2.29E-05,0.000302111,1
55,55,2/6/21,18:36:38,39.92918542,20.9735256,0.000525048,0.00331697,6.46E-05,0.235152779,0.000616723,8.33E-06,0.001791831,1
56,56,2/6/21,18:53:27,40.01561507,20.87800412,0.000527132,0.007536107,3.33E-05,0.040655805,0.001202193,0.000227104,0.003610747,1
57,57,2/6/21,19:16:38,39.93149971,20.90979375,0.000237522,0.002408554,5.00E-05,0.219636775,0.000110427,3.54E-05,1.04E-05,1
58,58,2/6/21,19:32:34,40.02309199,20.80069174,0.000647976,0.004177466,6.25E-05,0.43272295,0.000122928,0.00029586,0.006638108,1
59,59,2/6/21,19:56:38,39.90969202,20.86086315,2.92E-05,0.000560468,3.75E-05,0.001183442,0.000150014,5.21E-05,0.000925085,1
60,60,2/6/21,20:11:58,40.01677221,20.74703085,0.000387535,0.010746817,7.71E-05,0.064872606,0.002377301,5.42E-05,0.004648342,1
61,61,2/6/21,20:36:38,39.91218433,20.78675517,3.54E-05,0.000358366,3.13E-05,0.000389619,4.79E-05,4.17E-06,0.000310445,1
62,62,2/6/21,20:51:31,40.02772056,20.66941329,9.58E-05,0.006117227,7.71E-05,0.043779008,0.001800165,0.000127095,0.0078278,1
63,63,2/6/21,21:16:38,39.90452939,20.72465095,0.000247939,0.000756319,8.33E-05,0.000206269,0.000243772,7.92E-05,0.001420963,1
64,64,2/6/21,21:31:31,40.02505023,20.58564126,8.33E-05,0.001843919,2.08E-06,0.01120936,0.000535466,8.96E-05,0.003614914,1
65,65,2/6/21,21:56:38,39.91823707,20.62846825,4.38E-05,0.004929618,2.08E-06,0.053842429,0.001835585,2.08E-05,0.001123019,1
66,66,2/6/21,22:11:16,40.03021286,20.50837975,0.000193768,0.003806599,4.17E-06,0.045850031,0.001627232,0.000158348,0.005946378,1
67,67,2/6/21,22:36:38,39.90524147,20.57750312,0.000306278,0.000664644,3.33E-05,0.000975089,0.000139596,6.67E-05,0.000897999,1
68,68,2/6/21,22:51:28,40.02869968,20.45064978,0.000135429,0.000337531,2.92E-05,0.014180465,9.79E-05,0.00011251,0.002262707,1
69,69,2/6/21,23:16:38,39.89767554,20.53472699,0.000137513,0.00039587,4.17E-06,0.001910592,0.000133346,2.08E-06,4.79E-05,1
70,70,2/6/21,23:31:46,40.02745352,20.39536126,0.007088149,0.012613655,0.000504213,0.113270787,0.000489628,0.000725066,0.019858068,1
71,71,2/6/21,23:56:38,39.87408764,20.49937692,9.38E-05,0.000631308,2.08E-06,0.000431289,0.000314612,1.67E-05,0.000164598,1
72,72,3/6/21,00:12:15,40.0207777,20.36011292,0.013032443,0.02494395,0.000902166,0.262357353,1.25E-05,0.00123553,0.035630345,1
73,73,3/6/21,00:36:38,39.85975687,20.46122937,0.005217144,0.010465541,0.000566719,0.164375466,0.000291693,0.000645892,0.015718106,1
74,74,3/6/21,00:52:49,40.01196562,20.30609598,0.006858961,0.013507487,0.000362533,0.157599845,0.000537549,0.000368784,0.0129241,1
75,75,3/6/21,01:16:38,39.82548765,20.43681493,0.010465541,0.021633231,0.001041762,0.344410698,0.000175016,0.00116469,0.029473532,1
76,76,3/6/21,01:34:09,40.01570408,20.24724702,0.000293777,0.000595888,3.13E-05,0.000754236,7.08E-05,3.33E-05,0.000883414,1
77,77,3/6/21,01:56:38,39.83981842,20.36474149,0.010203017,0.026533679,0.00058547,0.383626789,0.000731317,0.000545883,0.019985163,1
78,78,3/6/21,02:15:54,40.01828539,20.179853,9.17E-05,0.000995925,0.000239605,0.017978729,0.000350032,0.000187517,0.004000366,1
79,79,3/6/21,02:36:38,39.96657003,20.20080873,0.000352116,0.001695989,0.000293777,0.025168971,0.000687563,0.000308362,0.00673395,1
80,80,3/6/21,02:56:33,40.01792935,20.12308944,2.08E-06,0.001118852,5.21E-05,0.001683487,0.000310445,8.13E-05,0.001381376,1
81,81,3/6/21,03:16:38,40.00181837,20.10986496,0.000518797,0.000412538,9.79E-05,0.01106768,0.000158348,6.88E-05,0.001485553,1
82,82,3/6/21,03:36:38,39.98134585,20.10304926,4.38E-05,0.000275025,7.71E-05,0.005127553,0.000491712,5.63E-05,0.001208444,1
83,83,3/6/21,03:56:38,39.95161618,20.10167595,0.000100009,0.000187517,1.04E-05,0.001360541,6.04E-05,0,4.58E-05,1
84,84,3/6/21,04:16:38,39.89589532,20.13122759,0.000262524,0.001075098,0.000104176,0.013661667,0.000589637,5.63E-05,0.001295952,1
85,85,3/6/21,04:36:38,39.82557666,20.17146054,0.000172932,0.000272942,0.000335447,0.031690401,0.002037687,0.000245856,0.005090049,1
86,86,3/6/21,04:56:38,39.74279647,20.19684138,2.29E-05,0.000625057,7.71E-05,0.005669269,0.00043754,1.67E-05,0.000927168,1
87,87,3/6/21,05:16:38,39.6699855,20.23737952,9.58E-05,3.54E-05,1.25E-05,0.001091767,0.000208352,4.17E-06,0.000116677,1
88,88,3/6/21,05:36:38,39.58720531,20.2756288,0.000197935,0.000166682,4.16E-17,0.000781322,0.000447958,1.04E-05,5.83E-05,1
89,89,3/6/21,05:56:38,39.50006358,20.3348338,7.29E-05,0.000108343,3.33E-05,0.000187517,0.000627141,3.33E-05,0.000258357,1
90,90,3/6/21,06:16:38,39.42725261,20.3744564,0.000156264,8.54E-05,4.17E-05,0.001143855,0.000510463,2.08E-05,0.000302111,1
91,91,3/6/21,06:36:38,39.34910099,20.41916533,0.000354199,9.38E-05,1.46E-05,0.000558384,8.33E-06,2.08E-05,0.000293777,1
92,92,3/6/21,06:56:38,39.27593398,20.4622975,0.000158348,2.08E-06,2.29E-05,0.000235438,0.000231271,2.71E-05,0.000270858,1
93,93,3/6/21,07:16:38,39.19822741,20.51112637,6.67E-05,8.33E-06,4.17E-06,0.000487545,5.83E-05,8.33E-06,0.000125011,1
94,94,3/6/21,07:36:38,39.13547468,20.55720862,0.000164598,9.79E-05,2.50E-05,0.221055655,9.79E-05,1.04E-05,0.000333364,1
95,95,3/6/21,07:56:38,39.08278019,20.59377941,0.00028961,0.000175016,2.08E-06,0.162583635,0.000162515,6.25E-06,0.000231271,1
96,96,3/6/21,08:16:38,39.0551868,20.62109305,0.000258357,0.001681404,5.42E-05,0.33063027,0.0005438,4.38E-05,0.000643809,1
97,97,3/6/21,08:36:38,38.87022202,20.77007197,0.006963137,0.015149304,0.000462542,0.263428284,0.006358916,0.000279192,0.00203352,1
98,98,3/6/21,08:56:38,38.7084891,20.92337428,0.00058547,0.003312803,1.88E-05,0.057530267,0.000770904,1.04E-05,0.000191684,1
99,99,3/6/21,09:16:38,38.65472648,20.98629231,0.000556301,0.001652235,2.08E-05,0.028846391,0.000222937,4.17E-06,0.000337531,1
100,100,3/6/21,09:36:38,38.66852318,21.00536609,0.000206269,0.000160431,4.17E-05,0.001250114,0.000447958,2.29E-05,0.000456292,1
101,101,3/6/21,09:56:38,38.68721548,21.00724804,0.00028961,0.000108343,1.46E-05,0.000277109,0.000129178,8.33E-06,0.0001771,1
102,102,3/6/21,10:16:38,38.72451108,21.00511177,0.00028961,0.000108343,1.46E-05,0.000277109,0.000129178,8.33E-06,0.0001771,1
103,103,3/6/21,10:36:38,38.7864627,20.96391241,0.00028961,0.000108343,1.46E-05,0.000277109,0.000129178,8.33E-06,0.0001771,1
104,104,3/6/21,10:56:38,38.80862643,20.97301696,0.00028961,0.000108343,1.46E-05,0.000277109,0.000129178,8.33E-06,0.0001771,1
105,105,3/6/21,11:16:38,38.91134508,20.92220442,0.00028961,0.000108343,1.46E-05,0.000277109,0.000129178,8.33E-06,0.0001771,1
106,106,3/6/21,11:36:38,38.9626154,20.90689453,0.00028961,0.000108343,1.46E-05,0.000277109,0.000129178,8.33E-06,0.0001771,1
107,107,3/6/21,11:56:38,39.02047252,20.88919407,0.00028961,0.000108343,1.46E-05,0.000277109,0.000129178,8.33E-06,0.0001771,1
108,108,3/6/21,12:16:38,39.11571425,20.83782203,0.00028961,0.000108343,1.46E-05,0.000277109,0.000129178,8.33E-06,0.0001771,1
109,109,3/6/21,12:36:38,39.21540653,20.78121106,0.00028961,0.000108343,1.46E-05,0.000277109,0.000129178,8.33E-06,0.0001771,1
110,110,3/6/21,12:56:38,39.37865263,20.66315709,0.00028961,0.000108343,1.46E-05,0.000277109,0.000129178,8.33E-06,0.0001771,1
111,111,3/6/21,13:16:38,39.41915262,20.66122428,0.000535466,2.92E-05,3.33E-05,0.001452216,0.000187517,4.79E-05,0.00171474,1
112,112,3/6/21,13:36:38,39.49890644,20.63035019,0.000885498,0.000481294,3.54E-05,0.001762661,0.00039587,1.67E-05,0.000233355,1
113,113,3/6/21,13:56:38,39.57883828,20.59138883,0.000225021,2.08E-05,1.25E-05,0.001104268,1.67E-05,4.17E-06,0.000329197,1
114,114,3/6/21,14:16:38,39.67096462,20.53523562,0.000225021,2.08E-05,1.25E-05,0.001104268,1.67E-05,4.17E-06,0.000329197,1
115,115,3/6/21,14:36:38,39.76852064,20.4757763,0.000225021,2.08E-05,1.25E-05,0.001104268,1.67E-05,4.17E-06,0.000329197,1
116,116,3/6/21,14:56:38,39.8794283,20.41255309,0.000225021,2.08E-05,1.25E-05,0.001104268,1.67E-05,4.17E-06,0.000329197,1
117,117,3/6/21,15:16:38,39.97618321,20.36072328,0.000225021,2.08E-05,1.25E-05,0.001104268,1.67E-05,4.17E-06,0.000329197,1
118,118,3/6/21,15:35:44,40.00991836,20.35614557,0.000225021,2.08E-05,1.25E-05,0.001104268,1.67E-05,4.17E-06,0.000329197,1
119,119,3/6/21,15:36:38,36.74953587,24.48706798,0.000225021,2.08E-05,1.25E-05,0.001104268,1.67E-05,4.17E-06,0.000329197,1
120,120,3/6/21,15:56:38,39.14633402,22.02487221,0.000225021,2.08E-05,1.25E-05,0.001104268,1.67E-05,4.17E-06,0.000329197,1
121,121,3/6/21,16:14:35,40.03181506,21.18537168,0.000225021,2.08E-05,1.25E-05,0.001104268,1.67E-05,4.17E-06,0.000329197,1
122,122,3/6/21,16:32:33,40.04036011,21.17474123,0.000225021,2.08E-05,1.25E-05,0.001104268,1.67E-05,4.17E-06,0.000329197,1
123,123,3/6/21,16:53:27,40.0516645,21.1575494,0.000225021,2.08E-05,1.25E-05,0.001104268,1.67E-05,4.17E-06,0.000329197,1
124,124,3/6/21,17:12:00,40.0459678,21.17733527,0.001691822,0.009286267,0.000200018,0.016559849,0.00578803,0.000777154,0.01434923,1
125,125,3/6/21,17:32:54,40.04409857,21.18684672,0.001150105,0.007894473,0.000152097,0.010640558,0.004723349,0.000572969,0.009663385,1
126,126,3/6/21,17:51:58,40.03368429,21.19946085,0.003587828,0.009875904,0.000256273,0.037511768,0.008732049,0.000827159,0.014630506,1
127,127,3/6/21,18:12:43,40.05184253,21.19727372,0.001604314,0.000318779,7.29E-05,0.020979004,0.00298569,1.25E-05,6.25E-06,1
128,128,3/6/21,18:32:07,40.05709417,21.2163475,0.000497962,0.000297944,2.08E-06,0.007675703,0.000527132,2.08E-05,0.000581303,1
129,129,3/6/21,18:52:24,40.04481066,21.24773022,0.001393878,0.000906333,7.71E-05,0.021779077,0.002062689,6.25E-06,0.000239605,1
130,130,3/6/21,19:12:13,40.05255461,21.2423387,0.00130637,0.000441707,5.83E-05,0.021870752,0.002279375,3.33E-05,0.000547967,1
131,131,3/6/21,19:32:22,40.04098319,21.26914371,0.001160523,0.002102276,0.000150014,0.023054194,0.001533474,0.000160431,0.001893923,1
132,132,3/6/21,19:52:24,40.04454363,21.28109662,0.000104176,0.000233355,3.75E-05,0.000327113,0.000110427,2.08E-06,0.000125011,1
133,133,3/6/21,20:12:31,40.04748099,21.28603037,0.000118761,5.83E-05,2.50E-05,0.00105218,6.88E-05,8.33E-06,0.000158348,1
134,134,3/6/21,20:32:34,40.04988429,21.29355815,0.00029586,0.000181267,2.08E-06,0.000131262,0.000268775,8.33E-06,0.000193768,1
135,135,3/6/21,20:52:40,40.05380077,21.30245925,3.54E-05,0.001706406,0.000125011,0.013897106,0.001250114,0.000133346,0.002137696,1
136,136,3/6/21,21:12:42,40.03564253,21.30134025,0.000539633,0.003012776,0.000185434,0.020981088,0.001550142,0.00018335,0.003052363,1
137,137,3/6/21,21:32:56,40.04454363,21.3083594,0.000368784,0.000810491,5.63E-05,0.006598521,0.000279192,5.21E-05,0.000887581,1
138,138,3/6/21,21:52:57,40.04587879,21.30749472,0.000712565,0.003623248,0.000237522,0.027625446,0.002091858,0.000252106,0.003531573,1
139,139,3/6/21,22:12:57,40.03475242,21.32509346,9.38E-05,0.000516714,3.96E-05,0.006517263,0.000539633,3.75E-05,0.000225021,1
140,140,3/6/21,22:33:11,40.04400956,21.32784009,0.000818825,0.003510738,0.000202102,0.025175222,0.001989766,0.000200018,0.002869013,1
141,141,3/6/21,22:53:05,40.03831286,21.34538796,0.001393878,0.005292151,0.000364617,0.043583157,0.00312737,0.000300027,0.004050371,1
142,142,3/6/21,23:13:24,40.02905572,21.37280334,0.00014168,0.001604314,4.79E-05,0.005400494,0.000602138,8.96E-05,0.001135521,1
143,143,3/6/21,23:33:22,40.02923374,21.39152107,0.000489628,0.003671169,0.000185434,0.01689113,0.001318871,0.000241689,0.003314887,1
144,144,3/6/21,23:53:42,40.02789858,21.41868213,2.92E-05,2.71E-05,1.04E-05,2.29E-05,5.63E-05,4.17E-06,6.04E-05,1
145,145,4/6/21,00:13:45,40.0377788,21.44080771,4.38E-05,5.42E-05,2.08E-06,1.46E-05,2.22E-16,4.17E-06,0.000170849,1
146,146,4/6/21,00:34:01,40.02683045,21.46954554,3.75E-05,0.000535466,2.08E-06,5.00E-05,7.92E-05,3.96E-05,0.000420872,1
147,147,4/6/21,00:54:22,40.0337733,21.51079576,3.13E-05,0.000668811,4.17E-06,0.000504213,4.17E-06,5.42E-05,0.000906333,1
148,148,4/6/21,01:14:14,40.02148979,21.55265634,3.54E-05,0.000766737,1.04E-05,0.000510463,2.92E-05,7.08E-05,0.001379293,1
149,149,4/6/21,01:35:05,40.0174843,21.59451692,1.88E-05,0.00065006,2.50E-05,0.000683396,0.000116677,8.33E-05,0.001545975,1
150,150,4/6/21,01:54:24,40.02095572,21.62310216,7.92E-05,0.000420872,2.71E-05,0.000700064,0.000131262,6.88E-05,0.001543891,1
151,151,4/6/21,02:15:47,40.01249968,21.6744742,0.000131262,0.000554217,1.25E-05,0.001470968,7.08E-05,0.000110427,0.00258357,1
152,152,4/6/21,02:34:08,40.02602935,21.70661987,0.016334829,0.05588845,0.001116769,0.11552516,0.003619081,0.001595979,0.027815047,1
153,153,4/6/21,02:56:39,39.98900079,21.79288421,0.015976463,0.044568664,0.000966755,0.119119239,0.012890764,0.001054263,0.031338286,1
154,154,4/6/21,03:13:18,40.0174843,21.78850996,0.016257738,0.048056483,0.001166773,0.127613767,0.013053278,0.001048013,0.03433856,1
155,155,4/6/21,03:36:38,39.80421403,22.03896137,0.000139596,0.014890947,0.000475043,0.027135818,0.002006434,0.000689646,0.009705055,1
156,156,4/6/21,03:54:57,40.00297551,21.90391903,0.000279192,0.000739651,6.04E-05,0.002533565,0.000170849,2.92E-05,0.000618807,1
157,157,4/6/21,04:16:38,39.90292719,22.04735383,0.000383368,0.001389711,4.38E-05,0.005671353,0.000118761,2.71E-05,0.001091767,1
158,158,4/6/21,04:35:50,40.01837441,21.9874876,6.04E-05,0.000558384,6.25E-06,0.000158348,9.58E-05,2.50E-05,0.000731317,1
159,159,4/6/21,04:56:38,39.95081509,22.10513466,0.011157271,0.038593117,0.000345865,0.154949603,0.013234545,0.001285534,0.024527246,1
160,160,4/6/21,05:16:38,39.99621068,22.11403576,0.02213536,0.081372033,0.000887581,0.309065796,0.030348612,0.002977356,0.043514401,1
161,161,4/6/21,05:36:38,39.98819969,22.18254877,0.040555796,0.119085903,0.000860495,0.495187002,0.051348451,0.004039953,0.08050112,1
162,162,4/6/21,05:56:38,39.98277002,22.25731797,0.028704711,0.074313054,0.000391703,0.357661912,0.037990978,0.002298127,0.060736811,1
163,163,4/6/21,06:16:38,39.96888431,22.32359299,0.027383757,0.070329356,0.000243772,0.283615549,0.037061726,0.00189184,0.064237131,1
164,164,4/6/21,06:36:38,39.95793596,22.39368276,0.014334646,0.036247069,0.000200018,0.187998462,0.018939234,0.000973006,0.033121782,1
165,165,4/6/21,06:56:38,39.96496783,22.45070064,0.017484934,0.044497824,0.001273033,0.135735344,0.01806207,0.002262707,0.015374324,1
166,166,4/6/21,07:16:38,39.88672719,22.57312886,0.000104176,0.000122928,1.67E-05,0.000475043,1.88E-05,2.08E-06,5.21E-05,1
167,167,4/6/21,07:36:38,39.85414918,22.6719056,5.00E-05,0.000122928,8.33E-06,4.17E-05,0.000283359,3.13E-05,0.000156264,1
168,168,4/6/21,07:56:38,39.84738435,22.72231123,0.000114594,8.33E-06,1.04E-05,8.33E-06,4.38E-05,1.04E-05,8.13E-05,1
169,169,4/6/21,08:16:38,39.8559294,22.78502581,0.000160431,0.000268775,8.33E-06,1.67E-05,0.000516714,8.33E-06,0.000531299,1
170,170,4/6/21,08:36:38,39.90915796,22.79316396,2.29E-05,7.71E-05,3.96E-05,0.000327113,0.000231271,1.25E-05,6.25E-06,1
171,171,4/6/21,08:56:38,39.93025355,22.84097556,0.001502221,0.001695989,0.000122928,0.009159172,0.002681495,0.00010626,0.001806415,1
172,172,4/6/21,09:16:38,39.87497775,22.95602859,0.000314612,0.000389619,8.33E-06,0.007929893,0.001281367,1.67E-05,7.29E-05,1
173,173,4/6/21,09:36:38,39.8681239,23.02978052,3.33E-05,0.000497962,3.33E-05,0.000191684,0.000312529,1.67E-05,0.000283359,1
174,174,4/6/21,09:56:38,39.93105465,23.00968948,0.000347949,0.000108343,4.17E-05,0.008121577,0.001593896,3.33E-05,0.000210436,1
175,175,4/6/21,10:16:37,39.990692,23.02108288,0.000347949,0.000108343,4.17E-05,0.008121577,0.001593896,3.33E-05,0.000210436,1
176,176,4/6/21,10:35:21,40.01463595,23.04173342,0.000347949,0.000108343,4.17E-05,0.008121577,0.001593896,3.33E-05,0.000210436,1
177,177,4/6/21,10:56:38,39.95455355,23.1404593,0.000347949,0.000108343,4.17E-05,0.008121577,0.001593896,3.33E-05,0.000210436,1
178,178,4/6/21,11:15:00,40.0256733,23.11350169,0.000347949,0.000108343,4.17E-05,0.008121577,0.001593896,3.33E-05,0.000210436,1
179,179,4/6/21,11:36:38,39.99095903,23.21360087,0.000347949,0.000108343,4.17E-05,0.008121577,0.001593896,3.33E-05,0.000210436,1
180,180,4/6/21,11:53:17,40.01561507,23.21502505,0.000347949,0.000108343,4.17E-05,0.008121577,0.001593896,3.33E-05,0.000210436,1
181,181,4/6/21,12:16:38,39.92242059,23.37046362,0.000347949,0.000108343,4.17E-05,0.008121577,0.001593896,3.33E-05,0.000210436,1
182,182,4/6/21,12:32:42,40.02416012,23.29716945,0.000347949,0.000108343,4.17E-05,0.008121577,0.001593896,3.33E-05,0.000210436,1
183,183,4/6/21,12:56:38,39.95099311,23.41512169,0.000347949,0.000108343,4.17E-05,0.008121577,0.001593896,3.33E-05,0.000210436,1
184,184,4/6/21,13:11:45,40.02834363,23.37488874,0.002410637,0.009475868,0.002700247,0.26564307,0.00847786,0.002191867,0.075183967,1
185,185,4/6/21,13:36:38,39.95072608,23.50616719,0.000506296,0.003114869,0.000433373,0.060022162,0.004225387,0.000856328,0.012319878,1
186,186,4/6/21,13:50:55,40.0199766,23.45784695,4.38E-05,0.001089683,0.000445874,0.039951574,0.002850261,0.00011251,0.002881514,1
