,Date,Time,In_Temperature,In_Humidity,SB-51-00,SP-11-00,SP-19-01,TGS2602-B00,TGS2620-C00,SP-31-00,SP3S-AQ2-01
0,08/01/2021,14:16:35,23.90293990488542,34.200096640472026,0,0,0,0,0,0,0
1,08/01/2021,14:36:35,24.364728770885776,33.51613641565576,0,0,0,0,0,0,0
2,08/01/2021,14:56:35,24.537053991505815,33.230792706187536,0,0,0,0,0,0,0
3,08/01/2021,15:16:35,24.62561989776457,33.072760102744084,0,0,0,0,0,0,0
4,08/01/2021,15:36:35,24.682319879962368,32.97581445029373,0,0,0,0,0,0,0
5,08/01/2021,15:56:35,24.714630858828613,32.87495231555657,0,0,0,0,0,0,0
6,08/01/2021,16:16:35,24.748989089799338,32.80613412680246,0,0,0,0,0,0,0
7,08/01/2021,16:36:35,24.776226443884948,32.72851656875461,0,0,0,0,0,0,0
8,08/01/2021,16:56:35,24.80515500623077,32.64637216754406,0,0,0,0,0,0,0
9,08/01/2021,17:16:35,24.820286869611657,32.57511253528649,0.191905069433846,0.041741321532122844,0.0019126751106362944,0.4828192034182818,1.2112671448191668,0.2615051915153366,0.8546157424080605
10,08/01/2021,17:36:35,24.83132422878361,32.518450700643434,0.19083622157790314,0.044366561880055055,0.002356465740882094,0.4819691255913323,1.2145174423927974,0.2618427224172136,0.8586473615138117
11,08/01/2021,17:56:35,24.85072861829556,32.42847333485924,0.1891048130627193,0.04628548756294826,0.002525231191820604,0.48197537616358943,1.2163238577750655,0.2619927361513811,0.8610975858385486
12,08/01/2021,18:16:35,24.872803336639446,32.38325576663869,0.18824848466351307,0.0483356752632379,0.002737750648557996,0.48183786357393565,1.2192553761635894,0.2621990050358615,0.8641416145276981
13,08/01/2021,18:36:35,24.875384654510302,32.352025635156785,0.18801721349000422,0.050185844651305045,0.002856511521440591,0.48132531664886324,1.2218556142224937,0.2623552693422861,0.8664668274072953
14,08/01/2021,18:56:35,24.87858904910861,32.33488466722617,0.1876796825881275,0.05187349916068973,0.002950270105295291,0.4811878040592096,1.2242183305356331,0.2625365359377385,0.8682857439340785
15,08/01/2021,19:16:35,24.87698685180946,32.28905673812975,0.18717963680756844,0.05347989623073435,0.0030627804059209923,0.48073151228445005,1.2256934655882807,0.26257403937128043,0.8692420814893953
16,08/01/2021,19:36:35,24.88045827929096,32.22293430991074,0.18659833358766997,0.05493002899435406,0.0032002929955746023,0.3887793438119944,1.2260622493514426,0.262711551960934,0.8694483503738752
17,08/01/2021,19:56:35,24.881437399862666,32.15762569619287,0.18621079810773677,0.0557551045322755,0.0033190538684571974,0.3848039798565541,1.2247621303219898,0.262724053105448,0.9973163070349458
18,08/01/2021,20:16:35,24.889537397319486,32.089672185346245,0.1868858599114902,0.05657392949793982,0.0033878101632840024,0.3842164260643982,1.2241808271020909,0.262736554249962,1.100625765298337
19,08/01/2021,20:36:35,24.882772564278625,32.052287581699346,0.18707337707919836,0.0571552327178394,0.0033565573019991024,0.3844101938043649,1.223805792766672,0.262730303677705,1.0994506577140255
20,08/01/2021,20:56:35,24.890071463085874,32.054016937514305,0.18843600183122167,0.05749901419197334,0.0033378055852281013,0.38409141461925844,1.2240370639401805,0.262730303677705,1.098700589043188
21,08/01/2021,21:16:35,24.896213219399307,32.08209353780422,0.19051119182054022,0.05766152907065458,0.0032190447123454924,0.3840226583244316,1.2241120708072644,0.262711551960934,1.0973442148634218
22,08/01/2021,21:36:35,24.89808244958165,32.09521629663538,0.19125500991911926,0.05795530596673226,0.0031377872730048023,0.3841601709140854,1.2243558431252868,0.2626865496719061,1.0959878406836583
23,08/01/2021,21:56:35,24.88063630121308,32.11637547366547,0.19224885090798116,0.05867412177628584,0.0031752907065466934,0.3835601159774149,1.225474695559286,0.2626865496719061,1.095881580955289
24,08/01/2021,22:16:35,24.88366267388927,32.135754431474275,0.1924176163589184,0.05920542041812904,0.0031440378452617934,0.38325383793682277,1.2261435067907824,0.2626552968106212,1.0951940180070203
25,08/01/2021,22:36:35,24.867640700897724,32.1449098446123,0.19261138409888634,0.0600054936670229,0.0031377872730048023,0.38266628414466664,1.2273811200976656,0.262730303677705,1.0956128063482387
26,08/01/2021,22:56:35,24.85500114442664,32.16678110933089,0.19340520677552275,0.060536792308866105,0.0030627804059209923,0.38272253929497946,1.227862414161453,0.2626740485273921,0.9903094155348682
27,08/01/2021,23:16:35,24.8407593906564,32.18122631672642,0.19454906149854967,0.061086842667480656,0.0029440195330383973,0.38235375553181705,1.2281561910575312,0.2626115428048223,0.9894593377079206
28,08/01/2021,23:36:35,24.821889066910806,32.21286335545891,0.19633672516404665,0.06166189531512278,0.002837759804669701,0.38812303372501133,1.228193694491073,0.2625490370822525,0.9882529772623219
29,08/01/2021,23:56:35,24.810050609089284,32.21484702830548,0.19795562337860373,0.062174442240195305,0.0026627437814742,0.3880417762856707,1.2281061864794756,0.2625427865099955,0.9871403754005801
30,09/01/2021,00:16:35,24.805778082958213,32.22618956791536,0.2003370914085152,0.0628495040439494,0.002550233480848499,0.38496649473523614,1.2282124462078439,0.2624677796429117,0.8567346864031755
31,09/01/2021,00:36:35,24.788955011317107,32.27369598942042,0.20263105142682747,0.06336830154127893,0.0023127117350831977,0.4759060705020602,1.2279499221730505,0.262361519914543,0.855340808789868
32,09/01/2021,00:56:35,24.776582487729204,32.30304417486839,0.20553131695406712,0.06395585533343517,0.0021001922783457916,0.4753185167099037,1.227212354646727,0.2623427681977721,0.8535031405463156
