,Date,Time,In_Temperature,In_Humidity,SB-51-00,SP-11-00,SP-19-01,TGS2602-B00,TGS2620-C00,SP-31-00,SP3S-AQ2-01
0,08/01/2021,14:16:35,23.90293990488542,34.200096640472026,0,0,0,0,0,0,0
1,08/01/2021,14:36:35,24.364728770885776,33.51613641565576,0,0,0,0,0,0,0
2,08/01/2021,14:56:35,24.537053991505815,33.230792706187536,0,0,0,0,0,0,0
3,08/01/2021,15:16:35,24.62561989776457,33.072760102744084,0,0,0,0,0,0,0
4,08/01/2021,15:36:35,24.682319879962368,32.97581445029373,0,0,0,0,0,0,0
5,08/01/2021,15:56:35,24.714630858828613,32.87495231555657,0,0,0,0,0,0,0
6,08/01/2021,16:16:35,24.748989089799338,32.80613412680246,0.1961929620021361,1.5184765206775515,0.06125769164250483,0.7546440897298946,1.2021413093239741,0.2603113322142531,0.8439147627041053
7,08/01/2021,16:36:35,24.776226443884948,32.72851656875461,0.19539913932549924,0.036865875171677276,0.061920252301744735,0.48341300778269497,1.2059791606897605,0.2608363802838396,0.8485651884633001
8,08/01/2021,16:56:35,24.80515500623077,32.64637216754406,0.19330519761941112,0.039053575461620804,0.06231403835393454,0.4837567892568291,1.20861065160995,0.2612176651915154,0.8511654265222055
9,08/01/2021,17:16:35,24.820286869611657,32.57511253528649,0.191905069433846,0.041741321532122844,0.06273282669515233,0.4828879597131086,1.2112671448191668,0.2615051915153366,0.8546157424080605
10,08/01/2021,17:36:35,24.83132422878361,32.518450700643434,0.19083622157790314,0.044366561880055055,0.06317661732539813,0.48203788188615915,1.2145174423927974,0.2618427224172136,0.8586473615138117
11,08/01/2021,17:56:35,24.85072861829556,32.42847333485924,0.1891048130627193,0.04628548756294826,0.06334538277633664,0.48204413245841626,1.2163238577750655,0.2619927361513811,0.8610975858385486
12,08/01/2021,18:16:35,24.872803336639446,32.38325576663869,0.18824848466351307,0.0483356752632379,0.06355790223307403,0.4819066198687625,1.2192553761635894,0.2621990050358615,0.8641416145276981
13,08/01/2021,18:36:35,24.875384654510302,32.352025635156785,0.18801721349000422,0.050185844651305045,0.06367666310595663,0.4813940729436901,1.2218556142224937,0.2623552693422861,0.8664668274072953
14,08/01/2021,18:56:35,24.87858904910861,32.33488466722617,0.1876796825881275,0.05187349916068973,0.06377042168981133,0.4812565603540364,1.2242183305356331,0.2625365359377385,0.8682857439340785
15,08/01/2021,19:16:35,24.87698685180946,32.28905673812975,0.18717963680756844,0.05347989623073435,0.06388293199043703,0.48086902487410366,1.2256934655882807,0.26257403937128043,0.8692420814893953
16,08/01/2021,19:36:35,24.88045827929096,32.22293430991074,0.18659833358766997,0.05493002899435406,0.002989857062922874,0.3901638455669158,1.2260622493514426,0.262711551960934,0.8694483503738752
17,08/01/2021,19:56:35,24.881437399862666,32.15762569619287,0.18621079810773677,0.0557551045322755,0.003108617935805469,0.3848039798565541,1.2247621303219898,0.262724053105448,0.8676856889974076
18,08/01/2021,20:16:35,24.889537397319486,32.089672185346245,0.1868858599114902,0.05657392949793982,0.016539014191973123,0.3929359743628874,1.2241808271020909,0.262736554249962,1.100625765298337
19,08/01/2021,20:36:35,24.882772564278625,32.052287581699346,0.18707337707919836,0.0571552327178394,0.016507761330688223,0.3931297421028541,1.223805792766672,0.262730303677705,1.0994506577140255
20,08/01/2021,20:56:35,24.890071463085874,32.054016937514305,0.18843600183122167,0.05749901419197334,0.01648900961391722,0.39281096291774764,1.2240370639401805,0.262730303677705,1.098700589043188
21,08/01/2021,21:16:35,24.896213219399307,32.08209353780422,0.19051119182054022,0.05766152907065458,0.016370248741034613,0.3927422066229208,1.2241120708072644,0.262711551960934,1.0973442148634218
22,08/01/2021,21:36:35,24.89808244958165,32.09521629663538,0.19125500991911926,0.05795530596673226,0.016288991301693923,0.3928797192125746,1.2243558431252868,0.2626865496719061,1.0959878406836583
23,08/01/2021,21:56:35,24.88063630121308,32.11637547366547,0.19224885090798116,0.05867412177628584,0.016326494735235814,0.3922796642759041,1.225474695559286,0.2626865496719061,1.095881580955289
24,08/01/2021,22:16:35,24.88366267388927,32.135754431474275,0.1924176163589184,0.05920542041812904,0.016295241873950914,0.39197338623531197,1.2261435067907824,0.2626552968106212,1.0951940180070203
25,08/01/2021,22:36:35,24.867640700897724,32.1449098446123,0.19261138409888634,0.0600054936670229,0.016288991301693923,0.39138583244315583,1.2273811200976656,0.262730303677705,1.0956128063482387
26,08/01/2021,22:56:35,24.85500114442664,32.16678110933089,0.19340520677552275,0.060536792308866105,0.0028523444732692638,0.38272253929497946,1.227862414161453,0.2626740485273921,0.86067879749733
27,08/01/2021,23:16:35,24.8407593906564,32.18122631672642,0.19454906149854967,0.061086842667480656,0.0027335836003866687,0.38235375553181705,1.2281561910575312,0.2626115428048223,0.8598287196703824
28,08/01/2021,23:36:35,24.821889066910806,32.21286335545891,0.19633672516404665,0.06166189531512278,0.0026273238720179726,0.38673853197008995,1.228193694491073,0.2625490370822525,0.8586223592247837
29,08/01/2021,23:56:35,24.810050609089284,32.21484702830548,0.19795562337860373,0.062174442240195305,0.0024523078488224714,0.38665727453074933,1.2281061864794756,0.2625427865099955,0.8575097573630419
30,09/01/2021,00:16:35,24.805778082958213,32.22618956791536,0.2003370914085152,0.0628495040439494,0.0023397975481967703,0.38635099649015753,1.2282124462078439,0.2624677796429117,0.8567346864031755
31,09/01/2021,00:36:35,24.788955011317107,32.27369598942042,0.20263105142682747,0.06336830154127893,0.06313286331959923,0.4760435830917138,1.2279499221730505,0.262361519914543,0.855340808789868
32,09/01/2021,00:56:35,24.776582487729204,32.30304417486839,0.20553131695406712,0.06395585533343517,0.06292034386286183,0.4754560292995573,1.227212354646727,0.2623427681977721,0.8535031405463156
33,09/01/2021,01:16:35,24.764922051829817,32.30858828615753,0.2086878559438432,0.06440589653593798,0.06266407040032554,0.4753185167099041,1.2266373019990842,0.2621865038913476,0.8514029482679706
34,09/01/2021,01:36:35,24.748722056916147,32.372320134279384,0.21141935602014383,0.06475592858232881,0.06227653492039263,0.4752622615595914,1.2253871875476885,0.26209899587974983,0.8490089790935471
35,09/01/2021,01:56:35,24.732433051041426,32.45502403295948,0.21228818556386342,0.06527472607965834,0.06216402461976703,0.47469971005646283,1.2269435800396769,0.2620739935907219,0.8503528521287966
36,09/01/2021,02:16:35,24.722908878207576,32.58884565499352,0.21247570273157246,0.06573726842667482,0.06208901775268323,0.4743621791545859,1.2297063329772628,0.2621615016023197,0.8539219288875346
37,09/01/2021,02:36:35,24.722819867246507,32.68660512194502,0.21283823592247764,0.06639357851365779,0.06202651203011343,0.47426842057073104,1.2319565389897755,0.2621740027468336,0.8566096749580361
38,09/01/2021,02:56:35,24.71694514381628,32.763612319117016,0.21333203113077825,1.6258613520524954,0.061939004018515736,0.5787029818403786,1.2332754097359986,0.2621677521745766,0.8580285548603701
39,09/01/2021,03:16:35,24.720060527453523,32.82317336792045,0.21460089729894616,1.552473383183274,0.06184524543466094,0.7659576255150311,1.2341192369906915,0.2621802533190906,0.8591974118724257
40,09/01/2021,03:36:35,24.71534294651713,32.88873629866992,0.2157072485884317,1.5526796520677544,0.06170148227275034,0.7656951014802379,1.234263000152602,0.2621552510300627,0.8589411384098895
41,09/01/2021,03:56:35,24.70920119020371,32.947076625721614,0.21681359987791815,1.5531546955592854,0.061595222544381836,0.7657138531970088,1.2344755196093387,0.2621552510300627,0.8592036624446833
42,09/01/2021,04:16:35,24.706263828488595,33.00155133389283,0.21791370059514747,1.553554732183732,0.061513965105041035,0.7657638577750647,1.2351630825576079,0.2621239981687778,0.8596849565084721
43,09/01/2021,04:36:35,24.690508888380258,33.065740952671604,0.2180449626125438,1.5539610193804358,0.06149521338827013,0.765651347474439,1.2362819349916077,0.2621490004578057,0.8609225698153526
44,09/01/2021,04:56:35,24.69113196510771,33.127387401134264,0.21868252098275542,1.5544548145887374,0.061451459382471235,0.765688850907981,1.2376445597436287,0.2621615016023197,0.8623852037234867
45,09/01/2021,05:16:35,24.68783855954833,33.18664326949976,0.21890129101175004,1.5547923454906145,0.061432707665700234,0.7658138623531207,1.23845088356478,0.2621677521745766,0.8631540241110947
46,09/01/2021,05:36:35,24.675377024999364,33.24533964039572,0.2193575827865093,1.5553986509995417,0.06138270308764443,0.766026381809858,1.2396697451548915,0.2621677521745766,0.864691664886313
47,09/01/2021,05:56:35,24.65650670125378,33.302662699320976,0.21932007935296705,1.5558924462078432,0.06140770537667234,0.7658701175034335,1.240338556386388,0.2621615016023197,0.8651042026552747
48,09/01/2021,06:16:35,24.626599018336265,33.38755372447293,0.2185325072485882,1.5569800457805578,0.06157022025535383,0.7670264733709753,1.2433575827865095,0.2622427590416604,0.8683419990843908
49,09/01/2021,06:36:35,24.61146715495537,33.44228274967575,0.21647606897604144,1.5578926293300772,0.06175148685080624,0.767439011139936,1.2467516435220514,0.2623552693422861,0.8722361056004897
50,09/01/2021,06:56:35,24.5910836448717,33.47788713410137,0.21408209980161752,1.5591552449259873,0.06199525916882853,0.7677577903250417,1.2511770486799938,0.2625115336487106,0.8772490645505879
51,09/01/2021,07:16:35,24.592685842170845,33.49228147809059,0.21212567068518107,1.560374106516099,0.062251532631364834,0.7678015443308407,1.2550524034793227,0.2625802899435374,0.8818057317259285
52,09/01/2021,07:36:35,24.585921009129983,33.5009791205717,0.21018174271326018,1.5614242026552718,0.062439049799074234,0.7680328155043492,1.2585527239432326,0.262724053105448,0.885849851976195
